refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name,tau,Adipose_Subcutaneous,Adrenal_Gland,Brain_Cerebellum,Brain_Frontal_Cortex_(BA9),Brain_Spinal_cord_(cervical_c1),Breast_Mammary_Tissue,Colon_Transverse,Esophagus_Mucosa,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Muscle_Skeletal,Ovary,Pancreas,Prostate,Skin_Not_Sun_Exposed_(Suprapubic),Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid
NM_016363,51206,ENSG00000088053,GP6,0.817377735802979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001007125,198437,ENSG00000171695,LKAAEAR1,0.948133074303333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001269043,140690,ENSG00000124092,CTCFL,0.807698143807292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_024807,79865,ENSG00000112195,TREML2,0.860312025592086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_000704,495,ENSG00000105675,ATP4A,0.921060612411789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NM_001353385,646174,ENSG00000215131,C16orf90,0.991132432913314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_021935,60675,ENSG00000163421,PROK2,0.875022407152417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_001261844,9840,ENSG00000135426,TESPA1,0.803103456251854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000230328,,0.995623155242811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401265,ENSG00000124743,KLHL31,0.857046310388215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002150,3242,ENSG00000158104,HPD,0.827476756460332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,5650,ENSG00000169035,KLK7,0.850592787970909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_016161,51146,ENSG00000118017,A4GNT,0.897493802777379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NM_147180,5535,ENSG00000188386,PPP3R2,0.995834053408558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_032559,84643,ENSG00000141200,KIF2B,0.999010259690018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000215288,,0.998963612754474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_022901,64922,ENSG00000184434,LRRC19,0.889052349678823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_020641,54586,ENSG00000120160,EQTN,0.919153103030808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,149954,ENSG00000186191,BPIFB4,0.972791815757021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5968,ENSG00000172023,REG1B,0.911052154708704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NM_000750,1143,ENSG00000117971,CHRNB4,0.833602730652154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_033553,2980,ENSG00000197273,GUCA2A,0.937154700365475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_139058,170302,ENSG00000004848,ARX,0.866392587004324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NM_001136233,170067,ENSG00000223611,SUPT20HL2,0.967786951858432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,6345,ENSG00000185739,SRL,0.818214609199103,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,56934,ENSG00000154975,CA10,0.870719640989012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001003954,312,ENSG00000104537,ANXA13,0.810055458337763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,7545,ENSG00000152977,ZIC1,0.864026250523523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,57094,ENSG00000165078,CPA6,0.847474011588038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_024410,4956,ENSG00000155087,ODF1,0.991194005667231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,170591,ENSG00000171643,S100Z,0.872753842955864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000213307,RPL18P11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_182495,120406,ENSG00000204361,NXPE2,0.951085017820003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002042,2569,ENSG00000146276,GABRR1,0.943928877012249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,4589,ENSG00000171195,MUC7,0.834367809749063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_033050,56670,ENSG00000198829,SUCNR1,0.854081827809719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NM_031947,83884,ENSG00000120329,SLC25A2,0.969043925248802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_005260,2661,ENSG00000164404,GDF9,0.810203561624636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000213184,,0.997222355519363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_007036,11082,ENSG00000164283,ESM1,0.861998720842751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000211714,TRBV7-3,0.92958490835113206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_130900,154064,ENSG00000155918,RAET1L,0.967962228396249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7272,ENSG00000112742,TTK,0.813494580914527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001098410,729442,ENSG00000224902,GAGE12H,0.99963142278335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,128817,ENSG00000125823,CSTL1,0.925095842344072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_130467,90737,ENSG00000158639,PAGE5,0.979110184619873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_021250,353514,ENSG00000187116,LILRA5,0.886545754616557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000230572,,0.950028346345631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
NM_170587,8601,ENSG00000147509,RGS20,0.814765050982157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002469,4618,ENSG00000111046,MYF6,0.9753634724323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_144505,11202,ENSG00000129455,KLK8,0.890881868774253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152722,220296,ENSG00000165478,HEPACAM,0.834491419649227,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,121355,ENSG00000170627,GTSF1,0.902157872142042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_024885,54457,ENSG00000102387,TAF7L,0.948460617161708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001195576,100329135,ENSG00000204025,TRPC5OS,0.991946579073608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001384354,128611,ENSG00000124203,ZNF831,0.830928033509002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,NA,ENSG00000211734,TRBV5-1,0.845848686004351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
,9348,ENSG00000164100,NDST3,0.885649768982707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000223920,,0.991878248075425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_015206,23251,ENSG00000169330,MINAR1,0.849970249520449,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000176761,ZNF285B,0.870509543463032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_012315,284366,ENSG00000213022,KLK9,0.954056393483802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001278691,6756,ENSG00000126752,SSX1,0.989818247987924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001300939,7478,ENSG00000061492,WNT8A,0.938580442605854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001002026,51208,ENSG00000066405,CLDN18,0.867921769903088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
,NA,ENSG00000216990,HSPD1P10,0.923204888740352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_032289,84249,ENSG00000146005,PSD2,0.871306946214581,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_198568,375519,ENSG00000164411,GJB7,0.909963381198525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_031276,56159,ENSG00000120498,TEX11,0.922462395054695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001029881,130106,ENSG00000157884,CIB4,0.906940105823486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000230118,,0.824409734834428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_032553,84636,ENSG00000147138,GPR174,0.815995818644751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_000742,1135,ENSG00000120903,CHRNA2,0.836118815573037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_001713,635,ENSG00000145692,BHMT,0.861489053462208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,245972,ENSG00000147614,ATP6V0D2,0.865722637221896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,132204,ENSG00000163630,SYNPR,0.84333160742494,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002619,5196,ENSG00000163737,PF4,0.915929868560061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_005390,5161,ENSG00000163114,PDHA2,0.998796201632495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000025,155,ENSG00000188778,ADRB3,0.921262740388499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NM_015564,26045,ENSG00000146006,LRRTM2,0.858903653594854,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_139018,146722,ENSG00000186074,CD300LF,0.811920547786684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_004519,3786,ENSG00000184156,KCNQ3,0.825909981857921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,150483,ENSG00000163060,TEKT4,0.874286180908882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000154608,CEP170P1,0.976463610695886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001080439,124535,ENSG00000176160,HSF5,0.986751152588189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001080466,388419,ENSG00000204347,BTBD17,0.899124484927465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000220598,SSR1P1,0.997614974170224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NM_001204267,2557,ENSG00000109158,GABRA4,0.863575764344885,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_178127,253935,ENSG00000187151,ANGPTL5,0.8643921769987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,NA,ENSG00000211752,TRBV27,0.89091308899923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211749,TRBV23-1,0.849457861410173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
,493829,ENSG00000177238,TRIM72,0.877245763995837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_001376231,7783,ENSG00000103310,ZP2,0.983563387881516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001086,13,ENSG00000114771,AADAC,0.80049124448201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_207645,399947,ENSG00000185742,C11orf87,0.954460453982772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_144577,93233,ENSG00000105479,ODAD1,0.801287350443375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001301822,136991,ENSG00000154438,ASZ1,0.961223002721114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001278242,219995,ENSG00000166961,MS4A15,0.954338491786152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_145865,257629,ENSG00000175311,ANKS4B,0.862835985311372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NM_057176,7809,ENSG00000162399,BSND,0.940383453029355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_004770,9312,ENSG00000182674,KCNB2,0.929121596086418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_153234,167410,ENSG00000145721,LIX1,0.839358683432393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001302807,58503,ENSG00000171199,OPRPN,0.946023952045848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_180991,353189,ENSG00000173930,SLCO4C1,0.847055657040924,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
,4888,ENSG00000226306,NPY6R,0.851185698308241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000042,350,ENSG00000091583,APOH,0.923196007721512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,6718,ENSG00000122787,AKR1D1,0.944705915684858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,3596,ENSG00000169194,IL13,0.969032984738553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_032935,84560,ENSG00000102891,MT4,0.978456493676145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,NA,ENSG00000217783,LDHAL6FP,0.925609365656285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000134,2169,ENSG00000145384,FABP2,0.936775100860648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,8788,ENSG00000185559,DLK1,0.844960821334658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005947,4490,ENSG00000169688,MT1B,0.938842193914972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_001172810,64446,ENSG00000171595,DNAI2,0.945089833482415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1768,ENSG00000115423,DNAH6,0.839232225837094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211715,TRBV5-3,0.996398034295852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000441,5172,ENSG00000091137,SLC26A4,0.880002254813416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,NA,ENSG00000219867,,0.997954593578871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_203394,144455,ENSG00000165891,E2F7,0.819202381344943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000223683,RPSAP65,0.999384602172436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_152679,201780,ENSG00000145248,SLC10A4,0.800598282181892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_012128,22802,ENSG00000016602,CLCA4,0.838325489108189,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_173536,2565,ENSG00000163285,GABRG1,0.917019383165613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,200172,ENSG00000171790,SLFNL1,0.868008620407771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001323252,114792,ENSG00000186231,KLHL32,0.817485081070627,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099218,729475,ENSG00000214842,RAD51AP2,0.956901254586094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_004479,2529,ENSG00000180549,FUT7,0.901058620993929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,10584,ENSG00000184374,COLEC10,0.911081892428192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_025098,80168,ENSG00000166391,MOGAT2,0.862856319188146,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NM_004764,9271,ENSG00000125207,PIWIL1,0.980923878923583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_000667,124,ENSG00000187758,ADH1A,0.805719093195583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,344752,ENSG00000197953,AADACL2,0.992761394906867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,213,ENSG00000163631,ALB,0.854359788600536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NM_000727,786,ENSG00000108878,CACNG1,0.965774667620519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_145659,246778,ENSG00000197272,IL27,0.903634220236226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000211706,TRBV6-1,0.863495158212149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
,NA,ENSG00000226660,TRBV2,0.840879672167095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_016087,51384,ENSG00000002745,WNT16,0.885158667305665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001276394,388633,ENSG00000203985,LDLRAD1,0.86156566057875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NM_000686,186,ENSG00000180772,AGTR2,0.955305203430348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000184100,BRD7P2,0.989503644032807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_080862,92369,ENSG00000175093,SPSB4,0.809580064257447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000211753,TRBV28,0.802848455551117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
NM_153212,127534,ENSG00000189433,GJB4,0.957859699452683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,63950,ENSG00000142700,DMRTA2,0.928153929464171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000206120,EGFEM1P,0.802975117550249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_152358,126123,ENSG00000161652,IZUMO2,0.906807026947943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_023945,64232,ENSG00000166930,MS4A5,0.95985176749821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,930,ENSG00000177455,CD19,0.857185276991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_019849,56301,ENSG00000130876,SLC7A10,0.856743395074599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001244682,25833,ENSG00000137709,POU2F3,0.873810975325441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_173598,283455,ENSG00000171435,KSR2,0.869544150649214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001379150,8471,ENSG00000133124,IRS4,0.948686050894808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NM_017410,3229,ENSG00000123364,HOXC13,0.982234877277984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_012064,4284,ENSG00000135517,MIP,0.858150479840844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,50801,ENSG00000182450,KCNK4,0.919026346761484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001005356,404785,ENSG00000187537,POTEG,0.962859927654197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_153448,80712,ENSG00000123576,ESX1,0.998685937564052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001039496,25858,ENSG00000219435,CATSPERZ,0.912173998051349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_145244,115265,ENSG00000145358,DDIT4L,0.822786577225164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_138360,90668,ENSG00000186648,CARMIL3,0.860947131913285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000835,2905,ENSG00000161509,GRIN2C,0.840823420320924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,100505993,ENSG00000185863,TMEM210,0.970787412855529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000225918,RPL7P59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000196796,NPIPB10P,0.906295383020846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,100131816,ENSG00000229547,UBE2DNL,0.990657574119302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,401565,ENSG00000188163,FAM166A,0.931585762822187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_020063,343472,ENSG00000143032,BARHL2,0.979861904863957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001307985,55867,ENSG00000168065,SLC22A11,0.9391897773376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,NA,ENSG00000226745,OAZ1P1,0.957128127730925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,116085,ENSG00000197891,SLC22A12,0.993224985890866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,155006,ENSG00000214128,TMEM213,0.893873988421818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,100129138,ENSG00000215869,,0.87614356971513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,23439,ENSG00000101892,ATP1B4,0.96802172447669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,NA,ENSG00000211707,TRBV7-1,0.985784355230573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_006686,10880,ENSG00000148156,ACTL7B,0.995585711098102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_006687,10881,ENSG00000187003,ACTL7A,0.996462554994693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,168391,ENSG00000106648,GALNTL5,0.967983317007571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,NA,ENSG00000213180,RPL36AP48,0.987371155269003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NM_001308156,26762,ENSG00000113249,HAVCR1,0.870523965370015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NM_153235,167838,ENSG00000164440,TXLNB,0.832876481907633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NM_003695,8581,ENSG00000167656,LY6D,0.892135494732706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2911,ENSG00000152822,GRM1,0.912155432656379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002699,5453,ENSG00000185668,POU3F1,0.901827352531021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NM_001352173,83723,ENSG00000149926,TLCD3B,0.834761023608523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
