refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name
NM_015169,23212,ENSG00000179041,RRS1
NM_015173,23216,ENSG00000065882,TBC1D1
NM_015176,23219,ENSG00000143756,FBXO28
NM_015190,23234,ENSG00000213551,DNAJC9
NM_015219,23265,ENSG00000182473,EXOC7
NM_015235,23283,ENSG00000177613,CSTF2T
NM_015246,23295,ENSG00000102858,MGRN1
NM_015251,23300,ENSG00000166454,ATMIN
NM_015255,23304,ENSG00000024048,UBR2
NM_015269,23318,ENSG00000134744,TUT4
NM_015274,23324,ENSG00000013288,MAN2B2
NM_015276,23326,ENSG00000124422,USP22
NM_015299,23351,ENSG00000100441,KHNYN
NM_015315,23367,ENSG00000155506,LARP1
NM_015317,23369,ENSG00000055917,PUM2
NM_015323,23376,ENSG00000014123,UFL1
NM_015324,23378,ENSG00000132275,RRP8
NM_015325,23379,ENSG00000164151,ICE1
NM_015327,23381,ENSG00000198952,SMG5
NM_015330,23384,ENSG00000100014,SPECC1L
NM_015331,23385,ENSG00000162736,NCSTN
NM_015339,23394,ENSG00000101126,ADNP
NM_015340,23395,ENSG00000011376,LARS2
NM_015342,23398,ENSG00000113593,PPWD1
NM_015348,23505,ENSG00000075568,TMEM131
NM_015352,23509,ENSG00000101346,POFUT1
NM_015355,23512,ENSG00000178691,SUZ12
NM_015356,23513,ENSG00000274287,SCRIB
NM_015356,23513,ENSG00000180900,SCRIB
NM_015360,23517,ENSG00000039123,MTREX
NM_015367,23786,ENSG00000099968,BCL2L13
NM_015368,24145,ENSG00000110218,PANX1
NM_015374,25777,ENSG00000100242,SUN2
NM_015380,25813,ENSG00000100347,SAMM50
NM_015384,25836,ENSG00000164190,NIPBL
NM_015386,25839,ENSG00000103051,COG4
NM_015387,25843,ENSG00000115540,MOB4
NM_015388,25844,ENSG00000137207,YIPF3
NM_015391,25847,ENSG00000129055,ANAPC13
NM_015397,25853,ENSG00000198876,DCAF12
NM_015399,25855,ENSG00000174744,BRMS1
NM_015407,25864,ENSG00000248487,ABHD14A
NM_015412,25871,ENSG00000163608,NEPRO
NM_015415,25874,ENSG00000143158,MPC2
NM_015416,25875,ENSG00000050426,LETMD1
NM_015420,25879,ENSG00000164934,DCAF13
NM_015421,25880,ENSG00000184857,TMEM186
NM_015423,60496,ENSG00000149313,AASDHPPT
NM_015436,25898,ENSG00000163743,RCHY1
NM_015449,25912,ENSG00000143612,C1orf43
NM_015453,25917,ENSG00000134077,THUMPD3
NM_015454,51574,ENSG00000174720,LARP7
NM_015456,25920,ENSG00000188986,NELFB
NM_015457,25921,ENSG00000156599,ZDHHC5
NM_015462,25926,ENSG00000130935,NOL11
NM_015466,25930,ENSG00000076201,PTPN23
NM_015473,25938,ENSG00000129493,HEATR5A
NM_015475,25940,ENSG00000119812,FAM98A
NM_015483,25948,ENSG00000170852,KBTBD2
NM_015484,25949,ENSG00000117614,SYF2
NM_015485,25950,ENSG00000122481,RWDD3
NM_015491,25957,ENSG00000132424,PNISR
NM_015496,25962,ENSG00000164944,VIRMA
NM_015509,25977,ENSG00000089818,NECAP1
NM_015510,25979,ENSG00000109016,DHRS7B
NM_015511,25980,ENSG00000131043,AAR2
NM_015513,78987,ENSG00000163703,CRELD1
NM_015514,25983,ENSG00000129460,NGDN
NM_015517,25988,ENSG00000172273,HINFP
NM_015525,25998,ENSG00000283068,IBTK
NM_015525,25998,ENSG00000005700,IBTK
NM_015528,26001,ENSG00000108523,RNF167
NM_015530,26003,ENSG00000115806,GORASP2
NM_015534,26009,ENSG00000036549,ZZZ3
NM_015542,26019,ENSG00000151461,UPF2
NM_015545,26024,ENSG00000106246,PTCD1
NM_015554,26035,ENSG00000138604,GLCE
NM_015560,4976,ENSG00000198836,OPA1
NM_015571,26054,ENSG00000112701,SENP6
NM_015578,26065,ENSG00000262860,LSM14A
NM_015578,26065,ENSG00000257103,LSM14A
NM_015584,26073,ENSG00000004142,POLDIP2
NM_015590,54865,ENSG00000160818,GPATCH4
NM_015600,26090,ENSG00000100997,ABHD12
NM_015601,26091,ENSG00000148634,HERC4
NM_015607,26097,ENSG00000160679,CHTOP
NM_015610,26100,ENSG00000157954,WIPI2
NM_015629,26121,ENSG00000274894,
NM_015629,26121,ENSG00000277953,
NM_015629,26121,ENSG00000276421,
NM_015629,26121,ENSG00000274651,
NM_015629,26121,ENSG00000275117,
NM_015629,26121,ENSG00000275885,PRPF31
NM_015629,26121,ENSG00000274144,
NM_015629,26121,ENSG00000277154,
NM_015629,26121,ENSG00000277707,
NM_015629,26121,ENSG00000105618,PRPF31
NM_015631,26123,ENSG00000119977,TCTN3
NM_015633,26127,ENSG00000111790,FGFR1OP2
NM_015635,26130,ENSG00000165219,GAPVD1
NM_015636,8890,ENSG00000115211,EIF2B4
NM_015638,26133,ENSG00000100991,TRPC4AP
NM_015640,26135,ENSG00000142864,SERBP1
NM_015649,26145,ENSG00000170604,IRF2BP1
NM_015658,26155,ENSG00000188976,NOC2L
NM_015659,26156,ENSG00000171490,RSL1D1
NM_015665,8086,ENSG00000094914,AAAS
NM_015666,26164,ENSG00000101181,MTG2
NM_015670,26168,ENSG00000161956,SENP3
NM_015676,26175,ENSG00000275947,TMEM251
NM_015676,26175,ENSG00000153485,TMEM251
NM_015679,26995,ENSG00000167112,TRUB2
NM_015684,27109,ENSG00000125375,DMAC2L
NM_015694,27153,ENSG00000196453,ZNF777
NM_015695,27154,ENSG00000096070,BRPF3
NM_015697,27235,ENSG00000173085,COQ2
NM_015698,27238,ENSG00000068394,GPKOW
NM_015700,27247,ENSG00000169599,NFU1
NM_015701,27248,ENSG00000068912,ERLEC1
NM_015702,27249,ENSG00000168288,MMADHC
NM_015703,27341,ENSG00000189306,RRP7A
NM_015704,27351,ENSG00000100418,DESI1
NM_015705,27352,ENSG00000100359,SGSM3
NM_015723,50640,ENSG00000135241,PNPLA8
NM_015726,50717,ENSG00000132716,DCAF8
NM_015836,10352,ENSG00000116874,WARS2
NM_015859,2957,ENSG00000165417,GTF2A1
NM_015871,51042,ENSG00000142684,ZNF593
NM_015878,51582,ENSG00000155096,AZIN1
NM_015884,51360,ENSG00000012174,MBTPS2
NM_015885,51585,ENSG00000165494,PCF11
NM_015891,51362,ENSG00000168438,CDC40
NM_015898,51341,ENSG00000178951,ZBTB7A
NM_015904,9669,ENSG00000158417,EIF5B
NM_015907,51056,ENSG00000002549,LAP3
NM_015911,51058,ENSG00000164011,ZNF691
NM_015913,51060,ENSG00000117862,TXNDC12
NM_015914,51061,ENSG00000153066,TXNDC11
NM_015918,51367,ENSG00000167272,POP5
NM_015919,7769,ENSG00000167380,ZNF226
NM_015920,51065,ENSG00000185088,RPS27L
NM_015921,51596,ENSG00000226492,CUTA
NM_015921,51596,ENSG00000112514,CUTA
NM_015922,50814,ENSG00000147383,NSDHL
NM_015926,51368,ENSG00000164081,TEX264
NM_015929,51601,ENSG00000144182,LIPT1
NM_015932,51371,ENSG00000132963,POMP
NM_015934,51602,ENSG00000055044,NOP58
NM_015937,51604,ENSG00000124155,PIGT
NM_015938,51068,ENSG00000169251,NMD3
NM_015941,51606,ENSG00000047249,ATP6V1H
NM_015942,51001,ENSG00000156469,MTERF3
NM_015945,51006,ENSG00000080189,SLC35C2
NM_015946,53918,ENSG00000152684,PELO
NM_015949,51608,ENSG00000239857,GET4
NM_015950,51069,ENSG00000112651,MRPL2
NM_015952,51389,ENSG00000111832,RWDD1
NM_015954,51071,ENSG00000023697,DERA
NM_015955,51072,ENSG00000162959,MEMO1
NM_015956,51073,ENSG00000105364,MRPL4
NM_015957,51074,ENSG00000149089,APIP
NM_015958,51611,ENSG00000117543,DPH5
NM_015959,51075,ENSG00000213593,TMX2
NM_015962,51077,ENSG00000119616,FCF1
NM_015963,51078,ENSG00000176946,THAP4
NM_015965,51079,ENSG00000186010,NDUFA13
NM_015966,51614,ENSG00000125991,ERGIC3
NM_015969,51373,ENSG00000239789,MRPS17
NM_015971,51081,ENSG00000125445,MRPS7
NM_015972,51082,ENSG00000186184,POLR1D
NM_015983,51619,ENSG00000078967,UBE2D4
NM_015984,51377,ENSG00000116750,UCHL5
NM_015987,50865,ENSG00000013583,HEBP1
NM_015990,51088,ENSG00000109790,KLHL5
NM_015994,51382,ENSG00000100554,ATP6V1D
NM_015997,51093,ENSG00000143303,RRNAD1
NM_015999,51094,ENSG00000159346,ADIPOR1
NM_016009,51100,ENSG00000097033,SH3GLB1
NM_016014,51104,ENSG00000107362,ABHD17B
NM_016016,51629,ENSG00000013306,SLC25A39
NM_016018,51105,ENSG00000129292,PHF20L1
NM_016019,51631,ENSG00000146963,LUC7L2
NM_016020,51106,ENSG00000029639,TFB1M
NM_016021,51465,ENSG00000198833,UBE2J1
NM_016022,51107,ENSG00000117362,APH1A
NM_016028,51111,ENSG00000110066,KMT5B
NM_016030,51112,ENSG00000274891,TRAPPC12
NM_016030,51112,ENSG00000171853,TRAPPC12
NM_016033,51115,ENSG00000176623,RMDN1
NM_016034,51116,ENSG00000122140,MRPS2
NM_016035,51117,ENSG00000167113,COQ4
NM_016037,51118,ENSG00000183520,UTP11
NM_016038,51119,ENSG00000126524,SBDS
NM_016039,51637,ENSG00000087302,RTRAF
NM_016040,50999,ENSG00000117500,TMED5
NM_016041,51009,ENSG00000072849,DERL2
NM_016045,51012,ENSG00000101166,PRELID3B
NM_016046,51013,ENSG00000171311,EXOSC1
NM_016047,51639,ENSG00000115128,SF3B6
NM_016049,51016,ENSG00000285377,EMC9
NM_016049,51016,ENSG00000100908,EMC9
NM_016050,65003,ENSG00000174547,MRPL11
NM_016055,51642,ENSG00000175581,MRPL48
NM_016056,51643,ENSG00000155957,TMBIM4
NM_016057,22818,ENSG00000111481,COPZ1
NM_016058,51002,ENSG00000144034,TPRKB
NM_016060,51003,ENSG00000108590,MED31
NM_016062,51647,ENSG00000166595,CIAO2B
NM_016065,51021,ENSG00000182180,MRPS16
NM_016067,51023,ENSG00000163319,MRPS18C
NM_016068,51024,ENSG00000214253,FIS1
NM_016069,51025,ENSG00000282228,PAM16
NM_016069,51025,ENSG00000217930,PAM16
NM_016070,51649,ENSG00000181610,MRPS23
NM_016071,51650,ENSG00000090263,MRPS33
NM_016072,51026,ENSG00000111711,GOLT1B
NM_016074,51027,ENSG00000178096,BOLA1
NM_016075,51028,ENSG00000136100,VPS36
NM_016077,51651,ENSG00000141378,PTRH2
NM_016078,51030,ENSG00000171928,TVP23B
NM_016082,51654,ENSG00000101391,CDK5RAP1
NM_016085,51374,ENSG00000138085,ATRAID
NM_016086,51657,ENSG00000127952,STYXL1
NM_016090,10179,ENSG00000076053,RBM7
NM_016091,51386,ENSG00000100129,EIF3L
NM_016093,51121,ENSG00000037241,RPL26L1
NM_016096,51123,ENSG00000120963,ZNF706
NM_016097,51124,ENSG00000134049,IER3IP1
NM_016099,51125,ENSG00000147533,GOLGA7
NM_016100,51126,ENSG00000173418,NAA20
NM_016101,51388,ENSG00000132603,NIP7
NM_016106,23256,ENSG00000092108,SCFD1
NM_016107,51663,ENSG00000056097,ZFR
NM_016111,9894,ENSG00000100726,TELO2
NM_016118,51667,ENSG00000013374,NUB1
NM_016127,51669,ENSG00000133872,SARAF
NM_016128,22820,ENSG00000181789,COPG1
NM_016129,51138,ENSG00000138663,COPS4
NM_016131,10890,ENSG00000084733,RAB10
NM_016133,51141,ENSG00000125629,INSIG2
NM_016139,51142,ENSG00000106153,CHCHD2
NM_016141,51143,ENSG00000144635,DYNC1LI1
NM_016142,51144,ENSG00000149084,HSD17B12
NM_016143,55968,ENSG00000088833,NSFL1C
NM_016144,51397,ENSG00000145781,COMMD10
NM_016145,51398,ENSG00000105583,WDR83OS
NM_016146,51399,ENSG00000280495,TRAPPC4
NM_016146,51399,ENSG00000196655,TRAPPC4
NM_016166,8554,ENSG00000033800,PIAS1
NM_016167,51406,ENSG00000225921,NOL7
NM_016173,51409,ENSG00000114735,HEMK1
NM_016176,51150,ENSG00000078808,SDF4
NM_016183,51154,ENSG00000053372,MRTO4
NM_016196,9904,ENSG00000122965,RBM19
NM_016199,51690,ENSG00000130332,LSM7
NM_016200,51691,ENSG00000128534,LSM8
NM_016202,51157,ENSG00000213015,ZNF580
NM_016205,56034,ENSG00000145431,PDGFC
NM_016208,51160,ENSG00000285339,VPS28
NM_016208,51160,ENSG00000160948,VPS28
NM_016209,51693,ENSG00000167515,TRAPPC2L
NM_016213,9325,ENSG00000103671,TRIP4
NM_016218,51426,ENSG00000122008,POLK
NM_016219,11253,ENSG00000177239,MAN1B1
NM_016221,51164,ENSG00000132912,DCTN4
NM_016222,51428,ENSG00000183258,DDX41
NM_016224,51429,ENSG00000130340,SNX9
NM_016226,51699,ENSG00000111237,VPS29
NM_016237,51433,ENSG00000089053,ANAPC5
NM_016238,51434,ENSG00000196510,ANAPC7
NM_016255,51439,ENSG00000137414,FAM8A1
NM_016258,51441,ENSG00000198492,YTHDF2
NM_016263,51343,ENSG00000105325,FZR1
NM_016275,51714,ENSG00000198843,SELENOT
NM_016282,50808,ENSG00000147853,AK3
NM_016284,23019,ENSG00000125107,CNOT1
NM_016287,50809,ENSG00000127483,HP1BP3
NM_016289,51719,ENSG00000135932,CAB39
NM_016297,51449,ENSG00000116005,PCYOX1
NM_016299,51182,ENSG00000187522,HSPA14
NM_016301,51184,ENSG00000111231,GPN3
NM_016302,51185,ENSG00000113851,CRBN
NM_016305,51188,ENSG00000008324,SS18L2
NM_016306,51726,ENSG00000090520,DNAJB11
NM_016308,51727,ENSG00000162368,CMPK1
NM_016310,51728,ENSG00000161980,POLR3K
NM_016311,93974,ENSG00000285390,ATP5IF1
NM_016311,93974,ENSG00000130770,ATP5IF1
NM_016312,51729,ENSG00000084463,WBP11
NM_016319,50813,ENSG00000111652,COPS7A
NM_016322,51552,ENSG00000119396,RAB14
NM_016324,10782,ENSG00000171606,ZNF274
NM_016331,51193,ENSG00000121864,ZNF639
NM_016353,51201,ENSG00000104219,ZDHHC2
NM_016355,51202,ENSG00000213782,DDX47
NM_016360,51204,ENSG00000136463,TACO1
NM_016376,51479,ENSG00000185722,ANKFY1
NM_016391,51491,ENSG00000048162,NOP16
NM_016399,51499,ENSG00000170855,TRIAP1
NM_016400,25764,ENSG00000242028,HYPK
NM_016401,51501,ENSG00000149196,HIKESHI
NM_016403,51503,ENSG00000150316,CWC15
NM_016404,51504,ENSG00000173113,TRMT112
NM_016406,51506,ENSG00000143222,UFC1
NM_016407,51507,ENSG00000022277,RTF2
NM_016410,51510,ENSG00000086065,CHMP5
NM_016417,51218,ENSG00000182512,GLRX5
NM_016422,50862,ENSG00000110315,RNF141
NM_016433,51228,ENSG00000139433,GLTP
NM_016440,51231,ENSG00000105053,VRK3
NM_016442,51752,ENSG00000164307,ERAP1
NM_016451,1315,ENSG00000129083,COPB1
NM_016453,51517,ENSG00000213672,NCKIPSD
NM_016454,51234,ENSG00000128463,EMC4
NM_016456,252839,ENSG00000116857,TMEM9
NM_016462,51522,ENSG00000284936,TMEM14C
NM_016462,51522,ENSG00000111843,TMEM14C
NM_016463,51523,ENSG00000171604,CXXC5
NM_016466,51239,ENSG00000213337,ANKRD39
NM_016467,94101,ENSG00000128699,ORMDL1
NM_016468,51241,ENSG00000133983,COX16
NM_016470,51526,ENSG00000132823,OSER1
NM_016474,51244,ENSG00000154781,CCDC174
NM_016475,51528,ENSG00000050130,JKAMP
NM_016476,51529,ENSG00000141552,ANAPC11
NM_016480,51247,ENSG00000120727,PAIP2
NM_016484,51248,ENSG00000120509,PDZD11
NM_016485,51534,ENSG00000009844,VTA1
NM_016486,51249,ENSG00000159596,TMEM69
NM_016488,51535,ENSG00000134283,PPHLN1
NM_016489,51251,ENSG00000122643,NT5C3A
NM_016491,51253,ENSG00000116221,MRPL37
NM_016492,29098,ENSG00000108961,RANGRF
NM_016494,51255,ENSG00000168894,RNF181
NM_016495,51256,ENSG00000145979,TBC1D7
NM_016496,51257,ENSG00000099785,MARCHF2
NM_016497,51258,ENSG00000111639,MRPL51
NM_016500,51260,ENSG00000102390,PBDC1
NM_016504,51264,ENSG00000108826,MRPL27
NM_016506,55709,ENSG00000284900,KBTBD4
NM_016506,55709,ENSG00000123444,KBTBD4
NM_016520,51759,ENSG00000136819,C9orf78
NM_016525,51271,ENSG00000165006,UBAP1
NM_016531,51274,ENSG00000109787,KLF3
NM_016532,51763,ENSG00000132376,INPP5K
NM_016558,51282,ENSG00000171222,SCAND1
NM_016561,51283,ENSG00000275618,BFAR
NM_016561,51283,ENSG00000103429,BFAR
NM_016565,51287,ENSG00000181924,COA4
NM_016567,56647,ENSG00000107949,BCCIP
NM_016570,51290,ENSG00000087502,ERGIC2
NM_016576,51292,ENSG00000284752,GMPR2
NM_016576,51292,ENSG00000100938,GMPR2
NM_016579,51293,ENSG00000167775,CD320
NM_016581,51295,ENSG00000130159,ECSIT
NM_016589,51300,ENSG00000113845,TIMMDC1
NM_016598,51304,ENSG00000163812,ZDHHC3
NM_016607,51566,ENSG00000102401,ARMCX3
NM_016614,51567,ENSG00000111802,TDP2
NM_016618,51315,ENSG00000172086,KRCC1
NM_016620,84146,ENSG00000122482,ZNF644
NM_016622,51318,ENSG00000132313,MRPL35
NM_016625,51319,ENSG00000174891,RSRC1
NM_016628,51322,ENSG00000095787,WAC
NM_016630,51324,ENSG00000090487,SPG21
NM_016638,51329,ENSG00000182196,ARL6IP4
NM_016640,10884,ENSG00000112996,MRPS30
NM_016641,51573,ENSG00000006007,GDE1
NM_016649,51575,ENSG00000089048,ESF1
NM_016652,51340,ENSG00000101343,CRNKL1
NM_016827,4968,ENSG00000114026,OGG1
NM_017426,53371,ENSG00000138750,NUP54
NM_017432,53635,ENSG00000104960,PTOV1
NM_017437,53981,ENSG00000165934,CPSF2
NM_017443,54107,ENSG00000148229,POLE3
NM_017444,54108,ENSG00000104472,CHRAC1
NM_017510,54732,ENSG00000184840,TMED9
NM_017526,54741,ENSG00000213625,LEPROT
NM_017528,114049,ENSG00000071462,BUD23
NM_017546,55571,ENSG00000158435,CNOT11
NM_017547,55572,ENSG00000110074,FOXRED1
NM_017548,55573,ENSG00000091527,CDV3
NM_017580,54764,ENSG00000019995,ZRANB1
NM_017582,55585,ENSG00000160714,UBE2Q1
NM_017583,54765,ENSG00000166326,TRIM44
NM_017590,23264,ENSG00000100403,ZC3H7B
NM_017592,55588,ENSG00000063322,MED29
NM_017595,28511,ENSG00000168256,NKIRAS2
NM_017599,55591,ENSG00000028203,VEZT
NM_017602,55593,ENSG00000068308,OTUD5
NM_017610,54778,ENSG00000157450,RNF111
NM_017615,54780,ENSG00000107672,NSMCE4A
NM_017622,54785,ENSG00000196544,BORCS6
NM_017623,26505,ENSG00000168763,CNNM3
NM_017626,54788,ENSG00000148719,DNAJB12
NM_017647,117246,ENSG00000108592,FTSJ3
NM_017653,54808,ENSG00000141627,DYM
NM_017657,54812,ENSG00000119844,AFTPH
NM_017660,54815,ENSG00000167491,GATAD2A
NM_017661,54816,ENSG00000137871,ZNF280D
NM_017664,55608,ENSG00000088448,ANKRD10
NM_017665,54819,ENSG00000155329,ZCCHC10
NM_017670,55611,ENSG00000167770,OTUB1
NM_017702,54849,ENSG00000140995,DEF8
NM_017706,54853,ENSG00000120314,WDR55
NM_017712,54858,ENSG00000130517,PGPEP1
NM_017715,7551,ENSG00000166526,ZNF3
NM_017721,54862,ENSG00000288293,CC2D1A
NM_017721,54862,ENSG00000132024,CC2D1A
NM_017722,55621,ENSG00000104907,TRMT1
NM_017724,9209,ENSG00000093167,LRRFIP2
NM_017727,54867,ENSG00000119777,TMEM214
NM_017730,54870,ENSG00000198218,QRICH1
NM_017733,54872,ENSG00000174227,PIGG
NM_017739,55624,ENSG00000085998,POMGNT1
NM_017747,54882,ENSG00000131503,ANKHD1
NM_017748,54883,ENSG00000276761,CWC25
NM_017748,54883,ENSG00000273559,CWC25
NM_017749,55626,ENSG00000110497,AMBRA1
NM_017751,55627,ENSG00000136699,SMPD4
NM_017755,54888,ENSG00000037474,NSUN2
NM_017758,54890,ENSG00000091542,ALKBH5
NM_017761,55629,ENSG00000189266,PNRC2
NM_017765,54896,ENSG00000040487,SLC66A1
NM_017768,55631,ENSG00000066557,LRRC40
NM_017782,54906,ENSG00000108021,TASOR2
NM_017787,54838,ENSG00000166272,WBP1L
NM_017797,55643,ENSG00000133243,BTBD2
NM_017798,54915,ENSG00000149658,YTHDF1
NM_017802,54919,ENSG00000164818,DNAAF5
NM_017807,55644,ENSG00000092094,OSGEP
NM_017810,54925,ENSG00000140987,ZSCAN32
NM_017811,54926,ENSG00000107341,UBE2R2
NM_017812,54927,ENSG00000106554,CHCHD3
NM_017813,54928,ENSG00000104331,BPNT2
NM_017814,54929,ENSG00000064545,TMEM161A
NM_017815,54930,ENSG00000092036,HAUS4
NM_017819,54931,ENSG00000174173,TRMT10C
NM_017822,54934,ENSG00000139620,KANSL2
NM_017824,54708,ENSG00000198060,MARCHF5
NM_017825,54936,ENSG00000116863,ADPRS
NM_017829,27440,ENSG00000069998,HDHD5
NM_017830,54940,ENSG00000109180,OCIAD1
NM_017832,54942,ENSG00000119328,ABITRAM
NM_017836,54946,ENSG00000114544,SLC41A3
NM_017838,55651,ENSG00000145912,NHP2
NM_017840,54948,ENSG00000166902,MRPL16
NM_017841,54949,ENSG00000167985,SDHAF2
NM_017842,55652,ENSG00000211584,SLC48A1
NM_017846,54952,ENSG00000180098,TRNAU1AP
NM_017849,55654,ENSG00000135956,TMEM127
NM_017850,54955,ENSG00000116922,C1orf109
NM_017853,54957,ENSG00000140830,TXNL4B
NM_017856,54960,ENSG00000046647,GEMIN8
NM_017859,54963,ENSG00000198276,UCKL1
NM_017861,54965,ENSG00000163964,PIGX
NM_017866,54968,ENSG00000175606,TMEM70
NM_017867,54969,ENSG00000056050,HPF1
NM_017871,54973,ENSG00000127054,INTS11
NM_017875,54977,ENSG00000144659,SLC25A38
NM_017881,54981,ENSG00000106733,NMRK1
NM_017883,64743,ENSG00000101940,WDR13
NM_017884,54984,ENSG00000284764,PINX1
NM_017884,54984,ENSG00000254093,PINX1
NM_017887,54987,ENSG00000162384,CZIB
NM_017892,55660,ENSG00000196504,PRPF40A
NM_017895,55661,ENSG00000124228,DDX27
NM_017896,54994,ENSG00000101193,GID8
NM_017900,54998,ENSG00000175756,AURKAIP1
NM_017901,53373,ENSG00000186815,TPCN1
NM_017905,55002,ENSG00000150403,TMCO3
NM_017906,55003,ENSG00000285226,PAK1IP1
NM_017906,55003,ENSG00000111845,PAK1IP1
NM_017907,55004,ENSG00000149357,LAMTOR1
NM_017908,55663,ENSG00000083838,ZNF446
NM_017909,55005,ENSG00000155906,RMND1
NM_017913,55664,ENSG00000106993,CDC37L1
NM_017916,55011,ENSG00000104872,PIH1D1
NM_017917,55012,ENSG00000092020,PPP2R3C
NM_017919,55014,ENSG00000136874,STX17
NM_017921,55666,ENSG00000182446,NPLOC4
NM_017924,55017,ENSG00000179933,C14orf119
NM_017929,55670,ENSG00000215193,PEX26
NM_017944,55031,ENSG00000170242,USP47
NM_017948,55035,ENSG00000198000,NOL8
NM_017952,55037,ENSG00000132300,PTCD3
NM_017956,55039,ENSG00000183665,TRMT12
NM_017969,55677,ENSG00000163166,IWS1
NM_017970,55051,ENSG00000119720,NRDE2
NM_017971,55052,ENSG00000242485,MRPL20
NM_017974,55054,ENSG00000281089,ATG16L1
NM_017974,55054,ENSG00000085978,ATG16L1
NM_017988,55681,ENSG00000136021,SCYL2
NM_017994,55069,ENSG00000106609,TMEM248
NM_017999,55072,ENSG00000285152,RNF31
NM_017999,55072,ENSG00000092098,RNF31
NM_018028,55095,ENSG00000179134,SAMD4B
NM_018031,11180,ENSG00000178252,WDR6
NM_018034,55100,ENSG00000082068,WDR70
NM_018035,55101,ENSG00000105341,DMAC2
NM_018036,55102,ENSG00000066739,ATG2B
NM_018044,55695,ENSG00000130305,NSUN5
NM_018045,55108,ENSG00000160058,BSDC1
NM_018046,55109,ENSG00000164252,AGGF1
NM_018049,55111,ENSG00000104886,PLEKHJ1
NM_018052,55697,ENSG00000103043,VAC14
NM_018060,55699,ENSG00000067704,IARS2
NM_018064,55122,ENSG00000135334,AKIRIN2
NM_018066,54707,ENSG00000142751,GPN2
NM_018071,55701,ENSG00000165801,ARHGEF40
NM_018074,55702,ENSG00000105248,YJU2
NM_018077,55131,ENSG00000106344,RBM28
NM_018081,55135,ENSG00000141499,WRAP53
NM_018085,55705,ENSG00000198700,IPO9
NM_018091,55140,ENSG00000134014,ELP3
NM_018093,54663,ENSG00000133316,WDR74
NM_018094,23708,ENSG00000189369,GSPT2
NM_018106,55146,ENSG00000136247,ZDHHC4
NM_018107,55147,ENSG00000100461,RBM23
NM_018109,55149,ENSG00000107951,MTPAP
NM_018114,55152,ENSG00000178149,DALRD3
NM_018115,55153,ENSG00000198301,SDAD1
NM_018119,55718,ENSG00000284282,POLR3E
NM_018119,55718,ENSG00000058600,POLR3E
NM_018120,55156,ENSG00000104442,ARMC1
NM_018122,55157,ENSG00000117593,DARS2
NM_018125,55160,ENSG00000074964,ARHGEF10L
NM_018126,55161,ENSG00000109133,TMEM33
NM_018127,60528,ENSG00000006744,ELAC2
NM_018128,55720,ENSG00000167721,TSR1
NM_018129,55163,ENSG00000108439,PNPO
NM_018135,55168,ENSG00000096080,MRPS18A
NM_018138,55171,ENSG00000113838,TBCCD1
NM_018139,55172,ENSG00000165506,DNAAF2
NM_018141,55173,ENSG00000048544,MRPS10
NM_018142,55174,ENSG00000104613,INTS10
NM_018145,55177,ENSG00000137824,RMDN3
NM_018146,55178,ENSG00000171861,MRM3
NM_018149,55181,ENSG00000167447,SMG8
NM_018150,55182,ENSG00000187147,RNF220
NM_018163,55192,ENSG00000104129,DNAJC17
NM_018164,55726,ENSG00000064102,INTS13
NM_018171,55198,ENSG00000136044,APPL2
NM_018179,55729,ENSG00000171681,ATF7IP
NM_018180,55760,ENSG00000089876,DHX32
NM_018184,55207,ENSG00000134108,ARL8B
NM_018188,55210,ENSG00000197785,ATAD3A
NM_018195,55216,ENSG00000150776,NKAPD1
NM_018196,55217,ENSG00000185973,TMLHE
NM_018198,55735,ENSG00000007923,DNAJC11
NM_018199,55218,ENSG00000081177,EXD2
NM_018200,10363,ENSG00000140382,HMG20A
NM_018202,55219,ENSG00000204178,MACO1
NM_018210,55739,ENSG00000213995,NAXD
NM_018216,55229,ENSG00000273494,PANK4
NM_018216,55229,ENSG00000157881,PANK4
NM_018224,55744,ENSG00000106603,COA1
NM_018225,55234,ENSG00000122692,SMU1
NM_018229,55745,ENSG00000053770,AP5M1
NM_018230,55746,ENSG00000069248,NUP133
NM_018233,55239,ENSG00000087263,OGFOD1
NM_018237,55749,ENSG00000060339,CCAR1
NM_018241,55751,ENSG00000164168,TMEM184C
NM_018244,55245,ENSG00000101019,UQCC1
NM_018246,55246,ENSG00000147419,CCDC25
NM_018247,55754,ENSG00000112697,TMEM30A
NM_018253,55249,ENSG00000163374,YY1AP1
NM_018255,55250,ENSG00000134759,ELP2
NM_018256,55759,ENSG00000138442,WDR12
NM_018259,55761,ENSG00000052841,TTC17
NM_018261,55763,ENSG00000090989,EXOC1
NM_018264,55253,ENSG00000198874,TYW1
NM_018266,55254,ENSG00000176142,TMEM39A
NM_018268,55255,ENSG00000164253,WDR41
NM_018269,55256,ENSG00000280830,ADI1
NM_018269,55256,ENSG00000182551,ADI1
NM_018279,55266,ENSG00000139291,TMEM19
NM_018283,55270,ENSG00000136159,NUDT15
NM_018285,55272,ENSG00000177971,IMP3
NM_018288,55274,ENSG00000130024,PHF10
NM_018289,55275,ENSG00000283883,VPS53
NM_018289,55275,ENSG00000141252,VPS53
NM_018292,55278,ENSG00000130348,QRSL1
