refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name
NM_133445,116443,ENSG00000198785,GRIN3A
,5551,ENSG00000180644,PRF1
,100289279,ENSG00000283378,CNTNAP3C
,7378,ENSG00000183696,UPP1
NM_001013627,340527,ENSG00000204131,NHSL2
NM_020721,57481,ENSG00000250423,KIAA1210
,340526,ENSG00000242732,RTL5
NM_001089584,134121,ENSG00000215217,C5orf49
,NA,ENSG00000284873,OOSP1
NM_001010940,138255,ENSG00000204711,C9orf135
NM_033223,2567,ENSG00000182256,GABRG3
NM_001242672,100287898,ENSG00000215912,TTC34
NM_001009611,400735,ENSG00000243073,PRAMEF4
,51032,ENSG00000215704,CELA2B
NM_001351125,255411,ENSG00000257987,TEX49
NM_033641,1288,ENSG00000197565,COL4A6
,5275,ENSG00000197641,SERPINB13
NM_001330728,140885,ENSG00000198053,SIRPA
NM_002974,6318,ENSG00000206073,SERPINB4
NM_001319247,283461,ENSG00000180116,C12orf40
,89778,ENSG00000206072,SERPINB11
NM_182971,341947,ENSG00000187581,COX8C
,NA,ENSG00000285880,
NM_203371,387758,ENSG00000176971,FIBIN
NM_000407,2812,ENSG00000203618,GP1BB
,114659,ENSG00000185158,LRRC37B
NM_004918,9623,ENSG00000213231,TCL1B
NM_002988,6362,ENSG00000275385,CCL18
,6359,ENSG00000275718,CCL15
,374955,ENSG00000187144,SPATA21
,400736,ENSG00000279169,PRAMEF13
,NA,ENSG00000275688,CCL15-CCL14
NM_001039361,343071,ENSG00000187545,PRAMEF10
NM_001146344,440560,ENSG00000239810,PRAMEF11
NM_178857,94137,ENSG00000183638,RP1L1
NM_001306142,3166,ENSG00000215612,HMX1
NM_000513,2652,ENSG00000268221,OPN1MW
,4908,ENSG00000185652,NTF3
NM_001330067,101060233,ENSG00000269433,OPN1MW3
,30816,ENSG00000242950,ERVW-1
,100499483,ENSG00000197816,CCDC180
,153657,ENSG00000205838,TTC23L
NM_001002919,285016,ENSG00000189292,ALKAL2
,285955,ENSG00000185040,SPDYE16
NM_005555,3854,ENSG00000185479,KRT6B
,152,ENSG00000184160,ADRA2C
NM_001010889,440561,ENSG00000232423,PRAMEF6
NM_015848,51350,ENSG00000185069,KRT76
,399697,ENSG00000233932,CTXN2
NM_002984,6351,ENSG00000275302,CCL4
,345643,ENSG00000234602,MCIDAS
,4051,ENSG00000186529,CYP4F3
NM_001321839,767,ENSG00000178538,CA8
,100506736,ENSG00000205045,
NM_001288810,253012,ENSG00000188175,HEPACAM2
,6349,ENSG00000276085,CCL3L1
NM_012083,23401,ENSG00000181274,FRAT2
NM_016562,51284,ENSG00000196664,TLR7
NM_005201,1237,ENSG00000179934,CCR8
NM_024869,79927,ENSG00000197245,FAM110D
NM_001257268,647286,ENSG00000227729,RD3L
NM_005247,2248,ENSG00000186895,FGF3
NM_001199951,57151,ENSG00000275722,LYZL6
NM_001044369,125704,ENSG00000187773,DIPK1C
NM_001321399,284099,ENSG00000278505,C17orf78
NM_023002,404037,ENSG00000187664,HAPLN4
NM_152219,125111,ENSG00000183153,GJD3
,26049,ENSG00000198780,FAM169A
,NA,ENSG00000285765,FAM90A23P
NM_001010904,389396,ENSG00000203972,GLYATL3
NM_173812,283417,ENSG00000177990,DPY19L2
,339669,ENSG00000185264,TEX33
NM_001362,1735,ENSG00000197406,DIO3
NM_000348,6716,ENSG00000277893,SRD5A2
,246777,ENSG00000258484,SPESP1
NM_001031743,154313,ENSG00000272514,CFAP206
,389118,ENSG00000187492,CDHR4
,389125,ENSG00000272573,MUSTN1
NM_005396,5408,ENSG00000266200,PNLIPRP2
,NA,ENSG00000276490,
NM_025248,80725,ENSG00000277363,SRCIN1
,9687,ENSG00000196208,GREB1
NM_001348071,100129407,ENSG00000275520,FAM236A
NM_001040152,23089,ENSG00000242265,PEG10
NM_033253,93034,ENSG00000185013,NT5C1B
,25774,ENSG00000276950,GSTT4
NM_001134848,100129792,ENSG00000198865,CCDC152
,27164,ENSG00000256463,SALL3
NM_133455,129080,ENSG00000186998,EMID1
NM_001013407,343068,ENSG00000270601,PRAMEF5
NM_001291472,9560,ENSG00000276070,CCL4L2
NM_032330,84290,ENSG00000256812,CAPNS2
NM_053276,5212,ENSG00000205221,VIT
NM_004473,2304,ENSG00000178919,FOXE1
,9745,ENSG00000198597,ZNF536
NM_001146340,390010,ENSG00000229544,NKX1-2
NM_005268,2709,ENSG00000189280,GJB5
NM_001012508,503542,ENSG00000203772,SPRN
NM_001199206,390243,ENSG00000183560,IZUMO1R
NM_001098672,341208,ENSG00000181333,HEPHL1
NM_182974,360203,ENSG00000204007,GLT6D1
NM_001144871,387804,ENSG00000214376,VSTM5
NM_001080483,389827,ENSG00000187616,MYMK
NM_001190462,643037,ENSG00000257057,C11orf97
NM_152232,80834,ENSG00000179002,TAS1R2
,126767,ENSG00000188984,AADACL3
NM_001205280,147710,ENSG00000216588,IGSF23
NM_001145652,135398,ENSG00000197261,C6orf141
,NA,ENSG00000276087,
NM_207410,389400,ENSG00000187871,GFRAL
NM_001291381,645382,ENSG00000237700,PRAMEF33
NM_133467,163732,ENSG00000179862,CITED4
NM_001350939,92565,ENSG00000203780,FANK1
,200959,ENSG00000183185,GABRR3
NM_001163257,5365,ENSG00000198753,PLXNB3
,222662,ENSG00000197753,LHFPL5
,26576,ENSG00000184343,SRPK3
,100526773,ENSG00000249139,EPPIN-WFDC6
NM_001004441,340120,ENSG00000189127,ANKRD34B
NM_207426,399823,ENSG00000186766,FOXI2
,441871,ENSG00000204510,PRAMEF7
NM_006914,6096,ENSG00000198963,RORB
NM_207421,353238,ENSG00000276747,PADI6
,284656,ENSG00000183317,EPHA10
,5407,ENSG00000187021,PNLIPRP1
,NA,ENSG00000279956,
NM_001080505,152573,ENSG00000178343,SHISA3
NM_198353,386617,ENSG00000183783,KCTD8
NM_153711,254228,ENSG00000178033,CALHM5
NM_001206670,123745,ENSG00000188089,PLA2G4E
,121006,ENSG00000185958,FAM186A
,196477,ENSG00000197651,CCER1
NM_005557,3868,ENSG00000186832,KRT16
,401190,ENSG00000186479,RGS7BP
NM_001142733,142686,ENSG00000239388,ASB14
NM_000762,1548,ENSG00000255974,CYP2A6
NM_203400,388394,ENSG00000179673,RPRML
NM_001330650,441864,ENSG00000248385,TARM1
NM_001030005,594855,ENSG00000213578,CPLX3
,NA,ENSG00000286088,
,NA,ENSG00000214279,SCART1
NM_198515,374355,ENSG00000182645,CCDC172
NM_001323090,282973,ENSG00000188385,JAKMIP3
NM_207469,400830,ENSG00000186458,DEFB132
,140680,ENSG00000196476,C20orf96
,100132074,ENSG00000204060,FOXO6
NM_001323575,84871,ENSG00000186094,AGBL4
NM_001010893,347051,ENSG00000253598,SLC10A5
NM_001010848,10718,ENSG00000185737,NRG3
,101059915,ENSG00000283599,
,4635,ENSG00000198336,MYL4
NM_005410,6414,ENSG00000250722,SELENOP
NM_175068,319101,ENSG00000186049,KRT73
,5104,ENSG00000188488,SERPINA5
,NA,ENSG00000213204,
NM_012281,3751,ENSG00000184408,KCND2
,12,ENSG00000196136,SERPINA3
,375190,ENSG00000219626,FAM228B
NM_001242699,387712,ENSG00000188316,ENO4
NM_031433,83552,ENSG00000235718,MFRP
NM_033207,93377,ENSG00000197430,OPALIN
NM_000668,125,ENSG00000196616,ADH1B
NM_001079827,645104,ENSG00000249581,CLRN2
NM_001371087,2918,ENSG00000179603,GRM8
NM_001256299,1394,ENSG00000263715,LINC02210-CRHR1
NM_024015,3214,ENSG00000182742,HOXB4
NM_032539,84631,ENSG00000185985,SLITRK2
NM_001017440,83698,ENSG00000183166,CALN1
NM_000766,1553,ENSG00000197838,CYP2A13
,388115,ENSG00000188549,CCDC9B
,138046,ENSG00000184672,RALYL
,10002,ENSG00000278570,NR2E3
NM_001164835,54596,ENSG00000240563,L1TD1
NM_001010906,389643,ENSG00000189233,NUGGC
,157574,ENSG00000214050,FBXO16
NM_199262,80320,ENSG00000189120,SP6
,5644,ENSG00000204983,PRSS1
,1991,ENSG00000197561,ELANE
,1572,ENSG00000197446,CYP2F1
,124989,ENSG00000178852,EFCAB13
NM_198508,346689,ENSG00000188883,KLRG2
NM_006161,4762,ENSG00000181965,NEUROG1
,728621,ENSG00000186409,CCDC30
NM_001324462,1734,ENSG00000211448,DIO2
,55779,ENSG00000206530,CFAP44
,7122,ENSG00000184113,CLDN5
NM_001030059,196051,ENSG00000203805,PLPP4
NM_005554,3853,ENSG00000205420,KRT6A
,100996631,ENSG00000268235,TCP11X1
NM_022053,56001,ENSG00000269405,NXF2
,NA,ENSG00000284800,
,440836,ENSG00000177989,ODF3B
,728343,ENSG00000269437,NXF2B
,100996648,ENSG00000215029,TCP11X2
NM_001309427,100129969,ENSG00000187791,FAM205C
NM_175078,374454,ENSG00000189182,KRT77
,NA,ENSG00000285602,
NM_000669,126,ENSG00000248144,ADH1C
NM_001098512,5592,ENSG00000185532,PRKG1
,NA,ENSG00000285814,FAM90A14P
NM_181780,151888,ENSG00000186265,BTLA
NM_001386206,338879,ENSG00000182545,RNASE10
NM_001001673,390443,ENSG00000188655,RNASE9
NM_001025357,441376,ENSG00000205002,AARD
NM_001024822,493901,ENSG00000258436,RNASE12
NM_001282192,6038,ENSG00000258818,RNASE4
NM_005450,9241,ENSG00000183691,NOG
NM_001145,283,ENSG00000214274,ANG
NM_001243237,100130301,ENSG00000274443,C8orf89
NM_001319155,1579,ENSG00000187048,CYP4A11
,10991,ENSG00000188338,SLC38A3
NM_001134462,344022,ENSG00000214513,NOTO
,NA,ENSG00000287694,
NM_001195755,338557,ENSG00000186188,FFAR4
,84226,ENSG00000221843,C2orf16
NM_007224,11247,ENSG00000182379,NXPH4
NM_001355531,100130771,ENSG00000185055,EFCAB10
NM_001382497,100509620,ENSG00000259916,
,NA,ENSG00000285505,
NM_001080511,154790,ENSG00000236279,CLEC2L
NM_000805,2520,ENSG00000184502,GAST
NM_001033113,377841,ENSG00000188833,ENTPD8
NM_152625,167465,ENSG00000178175,ZNF366
,388021,ENSG00000258986,TMEM179
,374977,ENSG00000184313,MROH7
NM_147180,5535,ENSG00000188386,PPP3R2
NM_022901,64922,ENSG00000184434,LRRC19
,149954,ENSG00000186191,BPIFB4
NM_033553,2980,ENSG00000197273,GUCA2A
NM_000170,2731,ENSG00000178445,GLDC
NM_173672,285755,ENSG00000185250,PPIL6
NM_001010868,206412,ENSG00000203872,C6orf163
NM_033050,56670,ENSG00000198829,SUCNR1
,NA,ENSG00000279686,
,NA,ENSG00000269741,
,642636,ENSG00000244588,RAD21L1
NM_012315,284366,ENSG00000213022,KLK9
,9729,ENSG00000189367,KIAA0408
NM_001042693,348378,ENSG00000182183,SHISAL2A
,84109,ENSG00000186867,QRFPR
NM_000025,155,ENSG00000188778,ADRB3
NM_139018,146722,ENSG00000186074,CD300LF
,728,ENSG00000197405,C5AR1
NM_001080466,388419,ENSG00000204347,BTBD17
NM_001001317,136541,ENSG00000258223,PRSS58
,493829,ENSG00000177238,TRIM72
NM_207645,399947,ENSG00000185742,C11orf87
NM_152414,27319,ENSG00000180828,BHLHE22
,NA,ENSG00000284341,
,8788,ENSG00000185559,DLK1
,350383,ENSG00000257008,GPR142
NM_198682,2996,ENSG00000197465,GYPE
,10584,ENSG00000184374,COLEC10
,NA,ENSG00000271723,MROH7-TTC4
NM_000667,124,ENSG00000187758,ADH1A
NM_018690,55911,ENSG00000184730,APOBR
NM_001276394,388633,ENSG00000203985,LDLRAD1
NM_000686,186,ENSG00000180772,AGTR2
NM_005282,2828,ENSG00000177464,GPR4
NM_144626,128218,ENSG00000179178,TMEM125
,144535,ENSG00000188596,CFAP54
NM_001012276,391002,ENSG00000182330,PRAMEF8
,246100,ENSG00000268651,CTAG1A
NM_004502,3217,ENSG00000260027,HOXB7
,NA,ENSG00000258417,
NM_001166660,54413,ENSG00000196338,NLGN3
NM_001190228,643596,ENSG00000233198,RNF224
,142680,ENSG00000198569,SLC34A3
,116085,ENSG00000197891,SLC22A12
,NA,ENSG00000281938,
NM_001042723,6261,ENSG00000196218,RYR1
,155006,ENSG00000214128,TMEM213
NM_001080399,729330,ENSG00000253117,OC90
NM_182762,346389,ENSG00000183742,MACC1
NM_001159542,5462,ENSG00000212993,POU5F1B
NM_020299,57016,ENSG00000198074,AKR1B10
,6752,ENSG00000180616,SSTR2
NM_175057,134860,ENSG00000237110,TAAR9
NM_207407,389208,ENSG00000198092,TMPRSS11F
NM_001017435,441519,ENSG00000269096,CT45A3
NM_001007551,441521,ENSG00000228836,CT45A5
NM_001017438,541465,ENSG00000278289,CT45A6
,728911,ENSG00000271449,CT45A2
NM_001291543,101060211,ENSG00000273696,CT45A7
NM_001291535,102723737,ENSG00000278085,CT45A8
NM_001321271,102723680,ENSG00000270946,CT45A9
,2994,ENSG00000250361,GYPB
NM_198180,347148,ENSG00000188710,QRFP
NM_205545,137797,ENSG00000197353,LYPD2
,57529,ENSG00000243978,RTL9
,575,ENSG00000181790,ADGRB1
NM_005330,3046,ENSG00000213931,HBE1
NM_033179,79339,ENSG00000183251,OR51B4
NM_001002911,124274,ENSG00000180269,GPR139
NM_001030060,389432,ENSG00000203727,SAMD5
NM_001194986,388630,ENSG00000269113,TRABD2B
NM_001164377,386746,ENSG00000182170,MRGPRG
,1066,ENSG00000198848,CES1
,253769,ENSG00000184465,WDR27
,389558,ENSG00000189320,FAM180A
NM_001168235,166752,ENSG00000183090,FREM3
NM_001164436,389177,ENSG00000186329,TMEM212
NM_177457,66004,ENSG00000180155,LYNX1
NM_001039396,219972,ENSG00000197629,MPEG1
NM_001358410,100126572,ENSG00000203733,GJE1
NM_005304,2865,ENSG00000185897,FFAR3
,11006,ENSG00000186818,LILRB4
,340267,ENSG00000215018,COL28A1
,2946,ENSG00000213366,GSTM2
,404203,ENSG00000178172,SPINK6
NM_002084,2878,ENSG00000211445,GPX3
NM_005447,9182,ENSG00000198774,RASSF9
,414332,ENSG00000187922,LCN10
,NA,ENSG00000204003,
,158062,ENSG00000267206,LCN6
NM_001167902,145814,ENSG00000183571,PGPEP1L
,64170,ENSG00000187796,CARD9
NM_022049,54112,ENSG00000181656,GPR88
NM_001711,633,ENSG00000182492,BGN
,643394,ENSG00000204909,SPINK9
NM_013252,23601,ENSG00000258227,CLEC5A
NM_001384641,342865,ENSG00000187135,VSTM2B
,440603,ENSG00000188761,BCL2L15
,343263,ENSG00000221986,MYBPHL
,NA,ENSG00000225366,TDGF1P3
NM_000682,151,ENSG00000274286,ADRA2B
NM_001011717,129521,ENSG00000204640,NMS
NM_020768,57528,ENSG00000183775,KCTD16
NM_172139,282617,ENSG00000197110,IFNL3
NM_001355274,345630,ENSG00000188573,FBLL1
NM_000608,5005,ENSG00000228278,ORM2
NM_001004351,441272,ENSG00000214300,SPDYE3
,83875,ENSG00000197580,BCO2
NM_001199104,100526794,ENSG00000250741,NT5C1B-RDH14
NM_001145024,349633,ENSG00000188771,PLET1
NM_001010898,388662,ENSG00000197106,SLC6A17
,3284,ENSG00000203859,HSD3B2
NM_001008404,400258,ENSG00000184601,C14orf180
,5179,ENSG00000181195,PENK
NM_001378188,399693,ENSG00000260220,CCDC187
NM_003106,6657,ENSG00000181449,SOX2
NM_152328,122622,ENSG00000185100,ADSS1
NM_024019,63973,ENSG00000178403,NEUROG2
NM_001099221,497189,ENSG00000255833,TIFAB
NM_001029861,339345,ENSG00000188425,NANOS2
NM_001002923,444882,ENSG00000204869,IGFL4
NM_001291897,3630,ENSG00000254647,INS
NM_199292,7054,ENSG00000180176,TH
NM_001045477,441457,ENSG00000188152,NUTM2G
NM_198469,254956,ENSG00000185681,MORN5
,349136,ENSG00000187260,WDR86
NM_000517,3040,ENSG00000188536,HBA2
NM_000558,3039,ENSG00000206172,HBA1
NM_001282541,6847,ENSG00000198765,SYCP1
NM_001300781,391723,ENSG00000187821,HELT
NM_001024656,554235,ENSG00000204653,ASPDH
,100996758,ENSG00000264717,NPY4R2
,84258,ENSG00000213023,SYT3
NM_173651,401024,ENSG00000188738,FSIP2
NM_001137548,644054,ENSG00000276430,FAM25C
NM_001009562,338821,ENSG00000257046,SLCO1B3-SLCO1B7
NM_001198829,8513,ENSG00000182333,LIPF
,10242,ENSG00000197584,KCNMB2
,643418,ENSG00000204020,LIPN
NM_198478,284353,ENSG00000179846,NKPD1
NM_005235,2066,ENSG00000178568,ERBB4
,653145,ENSG00000265190,ANXA8
,100505478,ENSG00000230601,TEX48
NM_001304419,392843,ENSG00000278685,IQCA1L
,3134,ENSG00000204642,HLA-F
NM_001109809,346171,ENSG00000204644,ZFP57
,642987,ENSG00000186952,TMEM232
NM_001355281,388112,ENSG00000255192,NANOGP8
NM_198505,344905,ENSG00000187527,ATP13A5
NM_001310124,388553,ENSG00000237452,MEIOSIN
NM_138341,89894,ENSG00000198270,TMEM116
,NA,ENSG00000275163,
,408187,ENSG00000196800,SPINK14
NM_004387,1482,ENSG00000183072,NKX2-5
NM_025145,80217,ENSG00000197748,CFAP43
,389337,ENSG00000183111,ARHGEF37
,1755,ENSG00000187908,DMBT1
,389799,ENSG00000188523,CFAP77
NM_014334,23732,ENSG00000260230,FRRS1L
,390502,ENSG00000258597,SERPINA2
NM_000295,5265,ENSG00000197249,SERPINA1
NM_017793,54913,ENSG00000178718,RPP25
NM_006158,4747,ENSG00000277586,NEFL
NM_001080451,256394,ENSG00000186910,SERPINA11
NM_000794,1812,ENSG00000184845,DRD1
,57835,ENSG00000188687,SLC4A5
NM_172138,282616,ENSG00000183709,IFNL2
,NA,ENSG00000243501,
NM_001145139,100132994,ENSG00000215113,CXorf49B
NM_001126063,100129128,ENSG00000256980,KHDC1L
NM_001025290,340168,ENSG00000203909,DPPA5
NM_001017361,154288,ENSG00000203908,KHDC3L
NM_001348203,105373251,ENSG00000225396,FAM236D
,100130361,ENSG00000215115,CXorf49
NM_001327,1485,ENSG00000184033,CTAG1B
NM_001017417,541466,ENSG00000268940,CT45A1
NM_021245,58529,ENSG00000177791,MYOZ1
,394263,ENSG00000204544,MUC21
NM_014070,29113,ENSG00000204542,C6orf15
NM_001264,1041,ENSG00000204539,CDSN
NM_005293,2843,ENSG00000204882,GPR20
,5349,ENSG00000285526,
,53822,ENSG00000221946,FXYD7
NM_002701,5460,ENSG00000204531,POU5F1
NM_001034842,374308,ENSG00000182077,PTCHD3
,284417,ENSG00000180061,TMEM150B
NM_003311,7262,ENSG00000181649,PHLDA2
NM_001385220,102723631,ENSG00000269586,CT45A10
,55511,ENSG00000181433,SAGE1
NM_001371945,138715,ENSG00000205143,ARID3C
NM_001282535,29944,ENSG00000183837,PNMA3
NM_001284292,256646,ENSG00000184507,NUTM1
NM_001145132,100190949,ENSG00000187658,C5orf52
NM_001199824,100130827,ENSG00000231274,SBK3
NM_001375470,4887,ENSG00000185149,NPY2R
NM_201286,158880,ENSG00000247746,USP51
NM_176820,338321,ENSG00000185792,NLRP9
NM_203412,164153,ENSG00000186150,UBL4B
NM_001102608,131873,ENSG00000206384,COL6A6
NM_001141917,259308,ENSG00000205108,FAM205A
,389336,ENSG00000178776,C5orf46
NM_001002920,340441,ENSG00000188877,POTEA
NM_175873,134548,ENSG00000198944,SOWAHA
NM_001346810,9228,ENSG00000198010,DLGAP2
NM_001291831,222183,ENSG00000177679,SRRM3
NM_007155,7784,ENSG00000188372,ZP3
NM_001289947,285141,ENSG00000204334,ERICH2
NM_001004312,344892,ENSG00000198471,RTP2
NM_001354658,100506374,ENSG00000267710,EDDM13
NM_001039112,654463,ENSG00000214814,FER1L6
NM_001346304,100131897,ENSG00000204767,INSYN2B
,100505989,ENSG00000248771,SMIM31
NM_001195571,574414,ENSG00000203783,PRR9
NM_212557,401138,ENSG00000187689,AMTN
NM_016519,258,ENSG00000178522,AMBN
NM_153636,27132,ENSG00000178773,CPNE7
NM_001358418,100287045,ENSG00000229924,FAM90A26
NM_001195138,100507096,ENSG00000250298,GIMD1
NM_001083308,152138,ENSG00000253548,PYDC2
NM_001014336,386653,ENSG00000204671,IL31
NM_181776,153201,ENSG00000186335,SLC36A2
NM_001080454,341392,ENSG00000215009,ACSM4
NM_001647,347,ENSG00000189058,APOD
NM_181449,342510,ENSG00000186407,CD300E
NM_001293739,641700,ENSG00000249751,ECSCR
,2760,ENSG00000196743,GM2A
NM_005674,8187,ENSG00000196793,ZNF239
,285386,ENSG00000188001,TPRG1
NM_153699,221357,ENSG00000182793,GSTA5
NM_198540,374907,ENSG00000177191,B3GNT8
NM_004797,9370,ENSG00000181092,ADIPOQ
,26112,ENSG00000198624,CCDC69
,153218,ENSG00000214510,SPINK13
NM_002261,3823,ENSG00000205810,KLRC3
,3995,ENSG00000221968,FADS3
,647309,ENSG00000205835,GMNC
NM_001382304,728130,ENSG00000214562,NUTM2D
,80741,ENSG00000204428,LY6G5C
,NA,ENSG00000204422,
,4439,ENSG00000204410,MSH5
NM_001321950,151306,ENSG00000179921,GPBAR1
NM_001114726,401399,ENSG00000224940,PRRT4
,222487,ENSG00000182885,ADGRG3
NM_001199691,100527978,ENSG00000271092,TLCD4-RWDD3
,NA,ENSG00000255152,MSH5-SAPCD1
NM_001039651,401251,ENSG00000228727,SAPCD1
NM_032638,2624,ENSG00000179348,GATA2
,NA,ENSG00000265118,
NM_001029886,345456,ENSG00000196570,PFN3
NM_021902,5348,ENSG00000266964,FXYD1
,11036,ENSG00000242441,GTF2A1L
,219527,ENSG00000183908,LRRC55
,NA,ENSG00000205236,
NM_001114403,100134938,ENSG00000267368,UPK3BL1
NM_001363506,107983993,ENSG00000284981,UPK3BL2
NM_001384237,107986818,ENSG00000283267,FAM237B
NM_181789,342035,ENSG00000186417,GLDN
NM_001010987,439996,ENSG00000204010,IFIT1B
NM_178543,339221,ENSG00000182156,ENPP7
NM_001365443,102723899,ENSG00000251154,PTTG1IP2
,728113,ENSG00000264230,ANXA8L1
NM_001278794,5540,ENSG00000204174,NPY4R
NM_001164375,414152,ENSG00000214688,C10orf105
NM_198471,256949,ENSG00000186994,KANK3
NM_001002035,245911,ENSG00000184276,DEFB108B
,NA,ENSG00000284695,
NM_001031853,387755,ENSG00000188487,INSC
NM_001278495,729262,ENSG00000188199,NUTM2B
,401137,ENSG00000187533,PRR27
NM_000524,3350,ENSG00000178394,HTR1A
NM_053282,117157,ENSG00000198574,SH2D1B
NM_001077197,50940,ENSG00000284741,PDE11A
NM_015086,23109,ENSG00000181418,DDN
,55243,ENSG00000183853,KIRREL1
NM_000121,2057,ENSG00000187266,EPOR
NM_000130,2153,ENSG00000198734,F5
NM_001420,1995,ENSG00000196361,ELAVL3
NM_001347823,55753,ENSG00000197444,OGDHL
NM_057179,117581,ENSG00000233608,TWIST2
NM_207362,343990,ENSG00000196872,CRACDL
NM_024871,79929,ENSG00000180834,MAP6D1
NM_018004,55076,ENSG00000181458,TMEM45A
,145873,ENSG00000188095,MESP2
NM_001003665,375057,ENSG00000203685,STUM
NM_176891,338376,ENSG00000184995,IFNE
,138307,ENSG00000204001,LCN8
,3766,ENSG00000177807,KCNJ10
NM_174976,283576,ENSG00000177108,ZDHHC22
NM_005516,3133,ENSG00000204592,HLA-E
NM_001385101,57596,ENSG00000183092,BEGAIN
,64499,ENSG00000197253,TPSB2
,NA,ENSG00000283496,ZNF511-PRAP1
NM_020877,146754,ENSG00000183914,DNAH2
,3107,ENSG00000204525,HLA-C
,NA,ENSG00000262085,OR1P1
NM_001013706,440503,ENSG00000214456,PLIN5
NM_006647,10811,ENSG00000188747,NOXA1
,282966,ENSG00000178645,C10orf53
NM_001080837,645832,ENSG00000274529,SEBOX
,NA,ENSG00000273171,
NM_018068,55124,ENSG00000197181,PIWIL2
NM_178859,123264,ENSG00000186198,SLC51B
NM_182973,360200,ENSG00000178297,TMPRSS9
NM_032415,84433,ENSG00000198286,CARD11
NM_019066,54551,ENSG00000254585,MAGEL2
NM_002487,4692,ENSG00000182636,NDN
NM_033106,85569,ENSG00000197487,GALP
NM_000420,3792,ENSG00000197993,KEL
NM_054032,117196,ENSG00000179817,MRGPRX4
NM_001199744,100528017,ENSG00000255071,SAA2-SAA4
NM_198477,284340,ENSG00000189377,CXCL17
NM_001009992,127665,ENSG00000179930,ZNF648
NM_175882,162540,ENSG00000185294,SPPL2C
,1003,ENSG00000179776,CDH5
NM_001146157,643161,ENSG00000188100,FAM25A
NM_001160133,56479,ENSG00000185760,KCNQ5
NM_000655,6402,ENSG00000188404,SELL
NM_001083909,84435,ENSG00000197177,ADGRA1
,388743,ENSG00000203697,CAPN8
NM_174918,199675,ENSG00000183019,MCEMP1
,389690,ENSG00000226807,MROH5
,NA,ENSG00000226490,
NM_001190467,80164,ENSG00000183248,PRR36
NM_005210,1419,ENSG00000182187,CRYGB
,100652824,ENSG00000182329,KIAA2012
NM_001174136,6997,ENSG00000241186,TDGF1
NM_001306172,127,ENSG00000198099,ADH4
NM_001145197,389761,ENSG00000189357,SPATA31D4
NM_000607,5004,ENSG00000229314,ORM1
NM_207416,389762,ENSG00000186788,SPATA31D3
NM_001382555,643862,ENSG00000186645,SPDYE17
,23495,ENSG00000240505,TNFRSF13B
NM_001368883,1305,ENSG00000197467,COL13A1
NM_001388403,392862,ENSG00000215045,GRID2IP
NM_020923,57683,ENSG00000204186,ZDBF2
,339390,ENSG00000182566,CLEC4G
NM_001097610,653486,ENSG00000268320,SCGB1C2
,124842,ENSG00000181291,TMEM132E
NM_001348124,10626,ENSG00000221926,TRIM16
,196385,ENSG00000197653,DNAH10
NM_001195150,100130705,ENSG00000272899,ATP6V1FNB
NM_001291988,1370,ENSG00000178772,CPN2
NM_004488,2814,ENSG00000178732,GP5
NM_001163692,390595,ENSG00000246922,UBAP1L
NM_001351574,644145,ENSG00000250821,EXOC1L
NM_001105677,574537,ENSG00000271271,UGT2A2
NM_001098199,2825,ENSG00000183671,GPR1
NM_001347684,105375355,ENSG00000243566,UPK3B
NM_001142564,1259,ENSG00000198515,CNGA1
,30820,ENSG00000182132,KCNIP1
NM_181724,338773,ENSG00000183160,TMEM119
NM_002725,5549,ENSG00000188783,PRELP
NM_001302695,613211,ENSG00000205882,DEFB134
NM_181774,285641,ENSG00000186334,SLC36A3
NM_178557,339983,ENSG00000185818,NAT8L
,5645,ENSG00000275896,PRSS2
NM_182610,344658,ENSG00000187033,SAMD7
NM_001145108,4753,ENSG00000184613,NELL2
NM_178130,347736,ENSG00000181322,NME9
,401036,ENSG00000182177,ASB18
NM_001290079,54729,ENSG00000235608,NKX1-1
NM_001328608,390667,ENSG00000251692,PTX4
NM_001139,242,ENSG00000179477,ALOX12B
NM_138693,136259,ENSG00000266265,KLF14
,195977,ENSG00000274209,ANTXRL
NM_001370186,102724488,ENSG00000277758,
,100133093,ENSG00000189090,FAM25G
NM_001114387,339967,ENSG00000187054,TMPRSS11A
,1850,ENSG00000184545,DUSP8
NM_001170820,402778,ENSG00000244242,IFITM10
,22899,ENSG00000198844,ARHGEF15
NM_001378091,643414,ENSG00000204021,LIPK
,643904,ENSG00000189051,RNF222
NM_001368160,101928108,ENSG00000261667,LY6L
NM_004084,1667,ENSG00000206047,DEFA1
,NA,ENSG00000273025,
NM_001042500,728358,ENSG00000240247,DEFA1B
NM_001386094,123624,ENSG00000273540,AGBL1
NM_001101387,644139,ENSG00000233670,PIRT
NM_207386,388336,ENSG00000188803,SHISA6
NM_001352555,26095,ENSG00000204179,PTPN20
NM_001146210,729597,ENSG00000260097,SPDYE6
NM_001003892,338599,ENSG00000188716,DUSP29
NM_001355263,283008,ENSG00000228570,NUTM2E
NM_001128636,392617,ENSG00000225968,ELFN1
,NA,ENSG00000288669,
NM_001291784,402635,ENSG00000275572,GRIFIN
,NA,ENSG00000254959,INMT-MINDY4
,NA,ENSG00000250424,
,358,ENSG00000240583,AQP1
NM_214710,400668,ENSG00000185198,PRSS57
