Ensembl,gene_symbol,Aire_pos_TEC,Aire_ko_TEC,fold_change,FDR_BH
ENSMUSG00000058568,Defb50,19.1690562509,0,0,7.03104453893e-5
ENSMUSG00000058643,Speer4f,8.63575241616,0,0,0.00132610058135
ENSMUSG00000058717,Gm4763,15.8080200048,0,0,4.22671907521e-6
ENSMUSG00000058925,1700011I03Rik,10.0562278958,0,0,3.52236831678e-4
ENSMUSG00000059201,Lep,13.4333926474,0,0,2.74649624727e-5
ENSMUSG00000059218,Gm13084,4.30981195536,0,0,0.0469246113746
ENSMUSG00000059256,Gzmd,27.8478180149,0,0,9.71709207621e-10
ENSMUSG00000059279,Olfr224,11.5304650603,0,0,1.37746910013e-4
ENSMUSG00000059280,Vpreb2,16.7729242195,0,0,9.269068368e-6
ENSMUSG00000059364,5430401F13Rik,5.2693400016,0,0,0.0206846514126
ENSMUSG00000059383,Gfral,12.506121612,0,0,4.75085659438e-4
ENSMUSG00000059610,Olfr222,11.037260616,0,0,0.0040793703659
ENSMUSG00000059625,Sohlh1,122.525303708,0,0,5.19166967188e-13
ENSMUSG00000059657,Stfa2l1,7.6816005384,0,0,0.00272390410552
ENSMUSG00000059676,Tdpoz1,9.123580692,0,0,0.0021931765179
ENSMUSG00000059695,1700019M22Rik,15.8402770157,0,0,0.00249242470006
ENSMUSG00000059816,Fam159a,31.6698016944,0,0,1.04363423911e-9
ENSMUSG00000059934,Prh1,13.4602734898,0,0,1.75325172777e-4
ENSMUSG00000060201,Spink7,100.750444855,0,0,5.00468312523e-22
ENSMUSG00000060317,Acnat2,10.0347232219,0,0,0.0357249818029
ENSMUSG00000060726,Tmsb15a,99.790916809,0,0,4.67781190538e-27
ENSMUSG00000060765,Olfr325,5.29084467552,0,0,0.020696460605
ENSMUSG00000060787,Olfr464,23.9559441451,0,0,1.74688675869e-7
ENSMUSG00000060863,Tcl1b2,11.5304650603,0,0,1.71547224838e-4
ENSMUSG00000061068,Mcpt4,233.674648186,0,0,9.87907357144e-33
ENSMUSG00000061075,Olfr1337,5.7679206144,0,0,0.0138629803784
ENSMUSG00000061184,Tmprss11c,5.77329678288,0,0,0.0134250577084
ENSMUSG00000061616,Olfr12,13.4441449843,0,0,3.50231360339e-5
ENSMUSG00000061701,Fbxw20,7.69772904383,0,0,0.00266914037031
ENSMUSG00000061835,Olfr316,4.30981195536,0,0,0.0469188680259
ENSMUSG00000061923,Odf1,8.63037624768,0,0,0.00134577100386
ENSMUSG00000061958,Gm14851,23.977448819,0,0,1.65773435184e-5
ENSMUSG00000061980,Dcpp1,441.366772765,0,0,2.34028614646e-47
ENSMUSG00000062121,Olfr149,5.76254444592,0,0,0.0139602765758
ENSMUSG00000062124,Defb45,57.1053591725,0,0,1.90323789029e-17
ENSMUSG00000062278,Gm11562,5.7679206144,0,0,0.0139981541464
ENSMUSG00000062327,T,265.92367302,0,0,8.63857185595e-36
ENSMUSG00000062329,Cytl1,819.774247048,0,0,1.53583152786e-37
ENSMUSG00000062369,Dub1a,18.2525375525,0,0,6.71063511772e-7
ENSMUSG00000062551,Prl2c1,7.67622436992,0,0,0.00278663294977
ENSMUSG00000062621,Olfr911-ps1,6.7113201552,0,0,0.0063372289458
ENSMUSG00000062705,Tpbpb,5.27471617008,0,0,0.0206644472493
ENSMUSG00000062751,Prss1,81.1311935078,0,0,4.93187850767e-17
ENSMUSG00000063260,Syt10,17.7378284342,0,0,8.02517899411e-7
ENSMUSG00000063305,Psg20,118.054206698,0,0,1.01345107841e-29
ENSMUSG00000063583,Olfr1410,14.875372801,0,0,1.27958335582e-5
ENSMUSG00000064010,Dppa1,185.649860358,0,0,4.17013472022e-41
ENSMUSG00000064057,Scgb3a1,38.8205646091,0,0,5.71140370906e-9
ENSMUSG00000064213,Defa24,71.0158277587,0,0,6.91439262211e-17
ENSMUSG00000064308,2410137M14Rik,17.2930095062,0,0,2.00431563112e-6
ENSMUSG00000065956,Gm14850,6.73282482912,0,0,0.0133654032746
ENSMUSG00000065957,Gm15308,6.23424421632,0,0,0.0269365699105
ENSMUSG00000065987,Cd209b,10.0669802328,0,0,3.86200964935e-4
ENSMUSG00000066154,Mup3,10.5655608456,0,0,2.55661915825e-4
ENSMUSG00000066463,Omt2a,46.0573462195,0,0,4.1316952647e-15
ENSMUSG00000066583,Abpa,22.0207595472,0,0,2.18455023091e-6
ENSMUSG00000066749,Olfr877,4.31518812384,0,0,0.0469188680259
ENSMUSG00000066797,Zfp648,28.7697128818,0,0,2.50417692692e-11
ENSMUSG00000067081,Asb18,10.1153657491,0,0,0.0143616369406
ENSMUSG00000067201,H2-M9,65.7464877571,0,0,7.17999008087e-18
ENSMUSG00000067599,Klra7,5.27471617008,0,0,0.0366904828015
ENSMUSG00000067604,Nms,217.785985654,0,0,4.57507946936e-16
ENSMUSG00000067656,Slc22a27,11.048012953,0,0,1.64764464078e-4
ENSMUSG00000067679,Obp1b,6.23424421632,0,0,0.00872093882491
ENSMUSG00000067684,Obp1a,41.6937725794,0,0,1.65342945954e-13
ENSMUSG00000067843,Dcpp2,226.095194849,0,0,4.39095293249e-23
ENSMUSG00000067855,Speer3,12.4899931066,0,0,5.76898075704e-5
ENSMUSG00000067996,Bpifb9b,172.334743417,0,0,7.60096706487e-20
ENSMUSG00000068048,Rhox9,12.4738646011,0,0,5.41164852826e-5
ENSMUSG00000068085,Cyp2d11,4.79226406272,0,0,0.0310075542705
ENSMUSG00000068289,Cma2,69.1290286771,0,0,1.08551250076e-19
ENSMUSG00000068302,Noto,96.9392135126,0,0,3.35579929182e-26
ENSMUSG00000068506,Gm5800,7.20452459952,0,0,0.00428786336682
ENSMUSG00000068879,Gm5773,87.2686666915,0,0,9.9635230316e-24
ENSMUSG00000068885,Lce3f,8.16405264576,0,0,0.00167671065344
ENSMUSG00000068887,Lce1j,17.2661286638,0,0,1.29252422048e-6
ENSMUSG00000068888,Lce1i,23.0609301206,0,0,5.80384148006e-4
ENSMUSG00000068890,Lce1a2,24.0097058299,0,0,1.90521608691e-8
ENSMUSG00000068940,Tcl1b3,4.31518812384,0,0,0.0469188680259
ENSMUSG00000069085,Dytn,30.7264021536,0,0,1.32469747877e-10
ENSMUSG00000069706,Taar5,31.6321685151,0,0,1.95381520628e-10
ENSMUSG00000069707,Taar4,5.74641594048,0,0,0.0139992078636
ENSMUSG00000069873,4930438A08Rik,38.3918741866,0,0,3.35721347282e-11
ENSMUSG00000069917,Hba-a2,18.6973564805,0,0,6.56947196041e-6
ENSMUSG00000069971,4933402J07Rik,4.31518812384,0,0,0.0463887714201
ENSMUSG00000070332,4933422H20Rik,7.64934352753,0,0,0.00911834709999
ENSMUSG00000070368,Prok1,38.397250355,0,0,3.19094639089e-12
ENSMUSG00000070375,Olfr406-ps,7.6816005384,0,0,0.00274363604338
ENSMUSG00000070377,Olfr43,8.14792414032,0,0,0.00189904806397
ENSMUSG00000070531,Wfdc6b,5.76254444592,0,0,0.0139827852165
ENSMUSG00000070551,Mrgprb5,5.2693400016,0,0,0.0207278034443
ENSMUSG00000070552,Mrgprx1,64.3045076035,0,0,8.06410476157e-19
ENSMUSG00000070617,Gm13089,9.62216130479,0,0,0.00563546342576
ENSMUSG00000070619,Gm13119,5.77329678288,0,0,0.028699910802
ENSMUSG00000070637,Gm694,17.2500001584,0,0,1.78726101082e-6
ENSMUSG00000070821,Olfr1340,4.80301639968,0,0,0.029950674298
ENSMUSG00000070844,Vmn2r42,4.31518812384,0,0,0.04683714364
ENSMUSG00000070873,Lilra5,15.8349008472,0,0,5.35427724806e-6
ENSMUSG00000071179,Gm46,7.18301992561,0,0,0.00403001137874
ENSMUSG00000071217,Gm2022,10.0938610752,0,0,3.19473704313e-4
ENSMUSG00000071311,Gpr31c,8.15867647728,0,0,0.00196357832178
ENSMUSG00000071466,Gm11360,5.7679206144,0,0,0.0310053086514
ENSMUSG00000071517,Gm10334,6.7113201552,0,0,0.00627542139242
ENSMUSG00000071519,Prss3,7.22065310495,0,0,0.0154678573414
ENSMUSG00000071521,Try10,5.27471617008,0,0,0.0201372819155
ENSMUSG00000071721,1700010D01Rik,18.2202805416,0,0,6.20002105923e-7
ENSMUSG00000071726,Gm5941,24.9531053707,0,0,3.81910745767e-9
ENSMUSG00000071909,Gm806,8.14792414032,0,0,0.00705081200363
ENSMUSG00000072188,Gm10354,6.71669632368,0,0,0.00586784352685
ENSMUSG00000072473,1700024G13Rik,5.75179210896,0,0,0.0130046782351
ENSMUSG00000072511,Hhla1,4.80839256816,0,0,0.030125046435
ENSMUSG00000072791,Abcb5,98.7507462356,0,0,3.95934454145e-17
ENSMUSG00000072822,BC061212,10.0992372437,0,0,5.55232144606e-4
ENSMUSG00000072824,Gm7792,7.209900768,0,0,0.00407143689265
ENSMUSG00000072905,Gm5662,16.7836765565,0,0,1.37908575607e-6
ENSMUSG00000073010,Gm5127,6.22349187937,0,0,0.00917253387127
ENSMUSG00000073012,Fnd3c2,57.5286734266,0,0,3.47275333576e-17
ENSMUSG00000073027,Dmrtc1b,29.7614979389,0,0,5.0993854148e-7
ENSMUSG00000073400,Trim10,150.662031765,0,0,5.41791100299e-35
ENSMUSG00000073458,Smok2a,16.7944288934,0,0,1.49096748723e-4
ENSMUSG00000073494,Sh2d1b2,49.9062107414,0,0,1.44135291297e-15
ENSMUSG00000073514,Dok6,9.60603279936,0,0,6.21835585147e-4
ENSMUSG00000073940,Hbb-b2,24.9853623816,0,0,1.41413243768e-7
ENSMUSG00000073952,Olfr597,4.3259404608,0,0,0.0464657098801
ENSMUSG00000073964,Olfr570,4.31518812384,0,0,0.0467903561235
ENSMUSG00000073991,Cnbd1,5.77329678288,0,0,0.0138366961473
ENSMUSG00000074111,Mrgpra9,7.66547203296,0,0,0.00290072032468
ENSMUSG00000074322,Vmn1r112,6.22886804784,0,0,0.0122558452096
ENSMUSG00000074417,Gm14548,18.7511181653,0,0,1.84780760622e-4
ENSMUSG00000074437,Defa-rs1,34.0336767149,0,0,1.37028051972e-9
ENSMUSG00000074443,Defa22,7.20452459952,0,0,0.00403739397508
ENSMUSG00000074447,Defa21,45.6017749546,0,0,1.67788712899e-14
ENSMUSG00000074593,Gm14316,6.23424421632,0,0,0.00944085356214
ENSMUSG00000074595,Wfdc6a,13.4280164789,0,0,3.07723516278e-5
ENSMUSG00000074628,Gm1332,60.8467003248,0,0,1.81810485523e-18
ENSMUSG00000074650,Gm10735,4.30981195536,0,0,0.0469188680259
ENSMUSG00000074679,Defb28,16.3119767861,0,0,2.34460764306e-4
ENSMUSG00000074872,Ctxn2,8.63575241616,0,0,0.0132597675094
ENSMUSG00000074901,Gm8765,5.74103977201,0,0,0.0138119029527
ENSMUSG00000074904,Gm906,11.5304650603,0,0,0.0045566825713
ENSMUSG00000074991,Gabrr3,16.2958482806,0,0,3.52447069184e-6
ENSMUSG00000075166,Olfr1104,5.27471617008,0,0,0.0202871380936
ENSMUSG00000075221,Olfr992,7.67084820144,0,0,0.00293467484835
ENSMUSG00000075249,Fsip2,7.68697670688,0,0,0.00272371633168
ENSMUSG00000075269,Bex6,6.72744866064,0,0,0.00568436902023
ENSMUSG00000075464,Muc19,6.72207249216,0,0,0.0254021937105
ENSMUSG00000075543,Prhoxnb,11.5197127234,0,0,1.33027822888e-4
ENSMUSG00000075604,Cyp11b1,103.211090908,0,0,4.20400755379e-18
ENSMUSG00000075707,Dio3,110.351101486,0,0,2.10003666865e-28
ENSMUSG00000078252,Krtap17-1,27.3653659075,0,0,1.36081937265e-9
ENSMUSG00000078512,Pramef6,10.5386800032,0,0,2.3544834324e-4
ENSMUSG00000078520,Gm13011,6.70594398672,0,0,0.0266000405354
ENSMUSG00000078598,Skint5,11.0103797736,0,0,0.0166913576867
ENSMUSG00000078616,Trim30c,16.3173529546,0,0,2.22264694611e-6
ENSMUSG00000078639,Gm12695,7.68697670688,0,0,0.00249147265976
ENSMUSG00000078640,Gm11627,11.5089603864,0,0,9.85684378014e-5
ENSMUSG00000078683,Mup1,6.23424421632,0,0,0.00893028570969
ENSMUSG00000078687,Mup8,6.7113201552,0,0,0.0430519054558
ENSMUSG00000078698,Mrgpra3,13.4548973213,0,0,4.87190158404e-5
ENSMUSG00000078758,Gm4684,5.29084467552,0,0,0.0208551663053
ENSMUSG00000078783,Gm9733,5.74641594048,0,0,0.0139035566165
ENSMUSG00000078792,Gm5890,4.7976402312,0,0,0.0310545605473
ENSMUSG00000078924,Gm12169,25.4086766357,0,0,1.12588260494e-5
ENSMUSG00000078926,Cdc20b,143.339231459,0,0,9.17069000057e-15
ENSMUSG00000079007,Tcl1b4,5.27471617008,0,0,0.0205428892403
ENSMUSG00000079031,BB287469,10.0723564013,0,0,3.11392858228e-4
ENSMUSG00000079105,C7,28.3571509646,0,0,4.42626021661e-10
ENSMUSG00000079112,C86695,84.4438442376,0,0,4.79484723244e-23
ENSMUSG00000079168,Cd209g,31.653673189,0,0,8.68547701543e-11
ENSMUSG00000079180,Gm11062,22.085273569,0,0,4.46741987988e-8
ENSMUSG00000079244,Gm5622,18.702732649,0,0,4.32513550766e-7
ENSMUSG00000079278,Tmem233,9.1020760180900009,0,0,0.00633790612896
ENSMUSG00000079298,Klrb1b,42.7231908158,0,0,3.63582935143e-14
ENSMUSG00000079346,1700013D24Rik,7.66009586449,0,0,0.00903256924793
ENSMUSG00000079349,Magea5,5.28009233856,0,0,0.0202934840311
ENSMUSG00000079374,Gm8334,4.32056429232,0,0,0.0468373803219
ENSMUSG00000079476,1700011M02Rik,7.17764375713,0,0,0.0158488954023
ENSMUSG00000079479,Gm9112,19.1798085878,0,0,1.23535017248e-6
ENSMUSG00000079522,Gm14744,24.4652770949,0,0,4.08790284793e-7
ENSMUSG00000079597,Gm5483,12.95094054,0,0,4.5019226529e-5
ENSMUSG00000079627,Rhox2h,4.7976402312,0,0,0.0311048153087
ENSMUSG00000079642,Gm6268,6.23424421632,0,0,0.0093227937119
ENSMUSG00000079666,1700015F17Rik,4.3259404608,0,0,0.0469188680259
ENSMUSG00000079853,Klra1,9.12895686048,0,0,7.19530629333e-4
ENSMUSG00000081362,Cyp2j7-ps,5.74641594048,0,0,0.0137964878536
ENSMUSG00000084927,Gm5724,4.32056429232,0,0,0.0454392640759
ENSMUSG00000089777,Gm6619,30.2170692038,0,0,2.44350827827e-10
ENSMUSG00000090165,Ugt1a10,7.209900768,0,0,0.00431679007941
ENSMUSG00000090202,4930503B20Rik,6.71669632368,0,0,0.00598148085349
ENSMUSG00000090446,A930017M01Rik,4.32056429232,0,0,0.0449824687595
ENSMUSG00000090485,Gm17416,93.5405440872,0,0,1.1238302556e-14
ENSMUSG00000090714,Zscan4d,9.58452812544,0,0,7.24835129428e-4
ENSMUSG00000090774,Vmn2r74,4.3259404608,0,0,0.0458460045026
ENSMUSG00000090884,Vmn2r102,5.27471617008,0,0,0.0195175929896
ENSMUSG00000091034,Gm17660,16.789052725,0,0,2.06487072461e-6
ENSMUSG00000091060,7420461P10Rik,51.8360191709,0,0,3.47263855259e-16
ENSMUSG00000091119,Ccdc152,5.7679206144,0,0,0.0249465607785
ENSMUSG00000091204,Gm7271,18.6597233011,0,0,0.00669486265719
ENSMUSG00000091251,Kiss1,18.7134849859,0,0,1.6818037221e-6
ENSMUSG00000091252,Gm6346,10.0938610752,0,0,3.82911702994e-4
ENSMUSG00000091391,Gm5373,6.70056781825,0,0,0.0179424276771
ENSMUSG00000091402,BC048943,10.0831087382,0,0,3.90085912182e-4
ENSMUSG00000091569,Gm8232,5.27471617008,0,0,0.0206359097922
ENSMUSG00000091692,4930433I11Rik,6.2396203848,0,0,0.00912043732585
ENSMUSG00000091698,Gm6526,4.31518812384,0,0,0.0469131690641
ENSMUSG00000091897,Gm17019,19.6891415376,0,0,2.58115372007e-7
ENSMUSG00000091907,Gm9107,6.22349187937,0,0,0.00936642487408
ENSMUSG00000091923,Gm8267,4.79226406272,0,0,0.0300931868084
ENSMUSG00000092120,Vmn2r90,6.72207249216,0,0,0.00599279331384
ENSMUSG00000092153,Gm17266,4.30981195536,0,0,0.0469246113746
ENSMUSG00000092166,Gm7942,5.28546850704,0,0,0.0203903236364
ENSMUSG00000092251,Trav9n-1,8.13179563489,0,0,0.00867693852269
ENSMUSG00000093626,RP23-138I21.1,4.3259404608,0,0,0.0469188680259
ENSMUSG00000093659,Irx2,5.7679206144,0,0,0.0139901730735
ENSMUSG00000003657,Calb2,1513.24024294,0.616416619216,4.07348814632e-4,5.05797502624e-90
ENSMUSG00000055775,Myh8,765.349956836,0.59709334141,7.80157281093e-4,8.73174706788e-77
ENSMUSG00000068008,Bpifb3,526.936806272,0.59709334141,0.00113314032025,8.93612574477e-33
ENSMUSG00000033825,Tpsb2,498.461379601,0.59709334141,0.00119787282595,5.62823196817e-34
ENSMUSG00000055609,Hba-x,455.732812616,0.59709334141,0.00131018290735,8.84172413843e-61
ENSMUSG00000024125,Sbpl,891.884007064,1.21350996063,0.00136061410566,8.63949963204e-47
ENSMUSG00000026697,Myoc,772.109662507,1.21350996063,0.001571680837,9.40926575241e-40
ENSMUSG00000056399,Prss34,771.241529325,1.23283323843,0.00159850473756,3.27076195795e-46
ENSMUSG00000030607,Acan,751.315836375,1.21350996063,0.00161517953153,8.41266540374e-45
ENSMUSG00000025400,Tac2,1601.75337461,3.00478998485,0.00187593797677,1.29085963552e-39
ENSMUSG00000036449,Lcn8,326.695106987,0.616416619216,0.00188682537949,1.0924762956e-18
ENSMUSG00000027568,Ntsr1,279.549204677,0.59709334141,0.0021359150068,4.81036296744e-25
ENSMUSG00000050645,Defb19,267.220496625,0.59709334141,0.00223445936577,2.25680299421e-29
ENSMUSG00000024128,Sbp,259.517391413,0.616416619216,0.00237524204394,1.10157294442e-16
ENSMUSG00000031074,Fgf3,252.25372896,0.616416619216,0.00244363729233,1.88288422926e-36
ENSMUSG00000015854,Cd5l,238.868721829,0.616416619216,0.00258056649065,1.61960484374e-27
ENSMUSG00000061584,Lyg2,230.265226424,0.616416619216,0.00267698526951,1.15420812052e-48
ENSMUSG00000029282,Amtn,687.065090456,1.84924985765,0.00269152061913,3.75939066071e-47
ENSMUSG00000022582,Ly6g,447.78380671,1.23283323843,0.00275318852527,1.01037910926e-22
ENSMUSG00000062061,Lcn13,858.868996249,2.44634319906,0.00284833101409,1.41779141943e-39
ENSMUSG00000056270,Prr9,214.484087261,0.616416619216,0.00287395035728,8.03063143813e-33
ENSMUSG00000022542,Sept12,210.158146801,0.616416619216,0.00293310836911,5.06413266485e-43
ENSMUSG00000031354,Amelx,1000.7515221,2.98546670705,0.00298322474771,1.29666844458e-40
ENSMUSG00000075023,Accsl,192.892018137,0.59709334141,0.00309547977764,2.30665124872e-41
ENSMUSG00000023987,Pgc,3910.82267279,12.1544228841,0.00310789414427,4.15040012078e-53
ENSMUSG00000071047,Ces1a,360.836307071,1.19418668282,0.00330949701961,1.09385860208e-27
ENSMUSG00000003665,Has1,185.199665261,0.616416619216,0.00332838948897,1.05227052264e-38
ENSMUSG00000069080,Lcn11,358.027613123,1.21350996063,0.0033894311951,2.80739031865e-23
ENSMUSG00000024907,Gal,1375.81268559,4.8540398425,0.0035281255169,8.18478247927e-42
ENSMUSG00000038572,Bpifb5,322.471313727,1.23283323843,0.00382307878547,1.52376303918e-23
ENSMUSG00000051985,Igfn1,1400.90159823,5.4124866283,0.00386357374075,6.03421822548e-49
ENSMUSG00000022441,Efcab6,152.602592532,0.59709334141,0.00391273392873,9.5181735844e-28
ENSMUSG00000044430,Klk12,148.802113526,0.59709334141,0.00401266707348,3.29753505721e-24
ENSMUSG00000078689,Mup6,289.992516704,1.19418668282,0.00411799137576,1.42856251616e-40
ENSMUSG00000061100,Retnla,844.572846588,3.58256004846,0.00424186032375,1.49682358961e-34
ENSMUSG00000001349,Cnn1,428.930541343,1.82992657984,0.00426625386505,2.47372653161e-72
ENSMUSG00000032291,Crabp1,1693.3143217,7.24241320814,0.00427706369417,3.08431074414e-66
ENSMUSG00000024903,Lao1,138.740509462,0.59709334141,0.00430366980579,1.91079837311e-25
ENSMUSG00000024734,Zp1,136.27448724,0.59709334141,0.00438154898619,1.39267264345e-31
ENSMUSG00000057417,Dcpp3,274.928978006,1.21350996063,0.00441390343582,1.72906715733e-33
ENSMUSG00000013653,1810065E05Rik,548.855418618,2.42701992125,0.00442196585644,3.31436546223e-23
ENSMUSG00000033831,Fgb,793.176270177,3.60188332626,0.00454108810575,1.11807734534e-53
ENSMUSG00000034990,Otoa,402.481694134,1.82992657984,0.00454660822222,1.05291082045e-71
ENSMUSG00000035486,Plk5,130.08862854,0.59709334141,0.00458989650449,7.06024941298e-24
ENSMUSG00000019890,Nts,3208.72232754,15.1398895911,0.00471835454916,1.25213351404e-56
ENSMUSG00000021388,Aspn,384.835260564,1.84924985765,0.0048053025467,3.30125856895e-66
ENSMUSG00000032125,Robo4,250.067267499,1.21350996063,0.00485273411735,5.82840391001e-44
ENSMUSG00000056370,Sftpb,231.305396997,1.19418668282,0.00516281374461,4.74908279713e-25
ENSMUSG00000044903,Psg22,237.046436769,1.23283323843,0.00520080898593,2.49058367343e-40
ENSMUSG00000056481,Cd248,118.407630762,0.616416619216,0.00520588593191,6.45538550166e-15
ENSMUSG00000029522,Pla2g1b,472.982812775,2.46566647686,0.00521301495587,9.37709058371e-75
ENSMUSG00000060284,Sp7,114.189213671,0.59709334141,0.00522898198712,3.06308172694e-28
ENSMUSG00000015437,Gzmb,338.14492952,1.79128002423,0.00529737360478,1.88288422926e-36
ENSMUSG00000060560,Ces4a,112.714976507,0.59709334141,0.00529737360478,5.56168694224e-14
ENSMUSG00000032484,Ngp,575.110723762,3.06275981827,0.00532551331723,2.85659965916e-60
ENSMUSG00000068122,Agtr2,109.992301254,0.59709334141,0.00542850121876,4.50607583157e-28
ENSMUSG00000066867,Oas1e,448.65731606,2.44634319906,0.00545258733445,2.36478846239e-72
ENSMUSG00000055301,Adh7,324.481764684,1.81060330204,0.00557998476063,8.93612574477e-33
ENSMUSG00000027301,Oxt,220.729083815,1.23283323843,0.00558527774015,1.07636636213e-16
ENSMUSG00000020673,Tpo,108.855359648,0.616416619216,0.00566271262353,9.44124540334e-26
ENSMUSG00000029866,Kel,213.449292856,1.23283323843,0.00577576632808,2.66862526247e-28
ENSMUSG00000074003,Gucy2d,201.506265879,1.19418668282,0.00592630049299,5.60661612851e-40
ENSMUSG00000022243,Slc45a2,201.072199288,1.19418668282,0.00593909395256,4.41442753551e-40
ENSMUSG00000030244,Gys2,500.466454389,3.02411326266,0.00604258934069,7.87122601682e-75
ENSMUSG00000070796,Psg21,98.8743981106,0.616416619216,0.00623434004146,7.31811246363e-25
ENSMUSG00000046095,Krt32,97.9525032437,0.616416619216,0.00629301547999,1.33796465493e-14
ENSMUSG00000024578,Il17b,293.57794897,1.84924985765,0.00629900802882,1.44028399118e-34
ENSMUSG00000052187,Hbb-y,281.683307509,1.79128002423,0.00635919834963,5.45431118098e-14
ENSMUSG00000006764,Tph2,92.5541351986,0.59709334141,0.00645128756407,5.59736514952e-24
ENSMUSG00000074768,Bhmt,93.0688443168,0.616416619216,0.00662323276647,2.82445661907e-23
ENSMUSG00000026295,Spp2,185.199665261,1.23283323843,0.00665677897794,4.63691434286e-27
ENSMUSG00000040935,Padi6,176.928089246,1.19418668282,0.0067495595974,4.40078180436e-37
ENSMUSG00000021721,Htr1a,88.2604517487,0.59709334141,0.00676512899696,1.87672376528e-22
ENSMUSG00000029280,Smr3a,88.2550755802,0.59709334141,0.00676554110327,5.20345943037e-18
ENSMUSG00000004366,Sst,693.932319497,4.77674673128,0.00688359166603,4.50397894544e-43
ENSMUSG00000024041,Cryaa,792.597047037,5.47045646172,0.00690193898927,1.72364041389e-56
ENSMUSG00000043613,Mmp3,83.4843161914,0.59709334141,0.00715216185087,8.38833977857e-22
ENSMUSG00000004038,Gstm3,823.366458538,6.08687308094,0.00739266582676,1.33118699443e-69
ENSMUSG00000023387,Kcnk16,161.222216442,1.19418668282,0.00740708513486,1.20777701677e-24
ENSMUSG00000006204,5430419D17Rik,318.493421162,2.40769664345,0.00755964325625,7.88436709746e-53
ENSMUSG00000026938,Fcna,397.83458662,3.02411326266,0.00760143377264,2.71446813989e-21
ENSMUSG00000046213,Cym,309.048673416,2.40769664345,0.00779067134257,1.4114221229e-43
ENSMUSG00000022603,1700016M24Rik,702.01035344700006,5.47045646172,0.00779255809385,2.57737708009e-55
ENSMUSG00000046167,Gldn,148.222890386,1.19418668282,0.00805669542477,2.58288311259e-30
ENSMUSG00000021799,Opn4,148.163752533,1.19418668282,0.00805991116185,1.15696349938e-31
ENSMUSG00000024497,Pou4f3,76.2206537386,0.616416619216,0.00808726492074,4.68283171443e-20
ENSMUSG00000029437,Il31,73.4388406325,0.59709334141,0.00813048430867,7.31072175105e-18
ENSMUSG00000036596,Cpz,300.300021462,2.44634319906,0.00814633041698,3.10148780595e-21
ENSMUSG00000028996,Rbp7,144.942496667,1.19418668282,0.00823903762029,5.65329004678e-33
ENSMUSG00000045733,Sprn,73.3743266107,0.616416619216,0.00840098502691,1.22161471894e-19
ENSMUSG00000042179,Pnliprp1,212.050322051,1.79128002423,0.00844742892586,6.29958031952e-29
ENSMUSG00000067438,Hmx1,72.9671408621,0.616416619216,0.00844786587406,4.16886177987e-19
ENSMUSG00000026573,Xcl1,204.818916609,1.81060330204,0.0088400199162,4.53868772648e-34
ENSMUSG00000038840,Birc7,133.883731377,1.19418668282,0.00891958022484,1.20844790675e-28
ENSMUSG00000047026,Acsm4,66.7275204773,0.59709334141,0.00894823211081,1.26310501002e-18
ENSMUSG00000074483,Bglap,66.668382624,0.59709334141,0.00895616959507,2.72439805746e-8
ENSMUSG00000049604,Hoxb13,197.71653921,1.79128002423,0.00905983905739,3.23801266592e-40
ENSMUSG00000051067,Lingo3,65.2640356498,0.59709334141,0.00914888782873,1.10132586772e-17
ENSMUSG00000042793,Lgr6,133.878355209,1.23283323843,0.00920860759389,4.10589746057e-30
ENSMUSG00000058119,Gm5771,64.7815835424,0.59709334141,0.00921702293706,1.157824518e-17
ENSMUSG00000040314,Ctsg,66.2181875275,0.616416619216,0.00930887181048,7.14820067999e-18
ENSMUSG00000029423,Piwil1,65.7249830832,0.616416619216,0.00937872617534,1.17512076342e-11
ENSMUSG00000058005,Tdpoz3,63.3019702095,0.59709334141,0.0094324606238,2.02402949934e-17
ENSMUSG00000020702,Ccl1,387.242144932,3.65985315968,0.009451071397,1.62898814135e-30
ENSMUSG00000002100,Mybpc3,1144.28686569,10.9409129234,0.00956133750332,1.09760743459e-110
ENSMUSG00000049130,C5ar1,62.3316898263,0.59709334141,0.00957929013434,1.21886477332e-17
ENSMUSG00000033501,Crygs,64.3152599405,0.616416619216,0.00958429803108,9.39901396232e-18
ENSMUSG00000022875,Kng1,433.620658205,4.2762697789,0.0098617759509,3.36014677741e-66
ENSMUSG00000026976,Pax8,249.552558381,2.46566647686,0.00988034942563,3.27406772355e-44
ENSMUSG00000037246,H2-M10.5,307.884850968,3.04343654047,0.0098849830737,2.34312247682e-14
